Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
BMW 335xi,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,8BMXV03.0N54,small car,6,Drv,19,27,22,25.5449,6,no
BMW 528i,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXB03.0N52,midsize car,7,Drv,20,30,24,27.6154,7,yes
BMW 528i,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,8BMXB03.0N52,midsize car,7,Drv,20,30,24,27.7684,7,yes
BMW 528i,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXB03.0N52,midsize car,6,Drv,20,30,24,27.6154,7,yes
BMW 528i,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXB03.0N52,midsize car,6,Drv,20,30,24,27.7684,7,yes
BMW 528xi,3,(6 cyl),Man-6,4WD,Gasoline,CA,U2,8BMXB03.0N52,midsize car,7,Drv,19,28,22,25.5598,6,yes
BMW 528xi,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,8BMXB03.0N52,midsize car,7,Drv,20,27,23,26.2843,7,yes
BMW 528xi,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8BMXB03.0N52,midsize car,6,Drv,19,28,22,25.5598,6,no
BMW 528xi,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8BMXB03.0N52,midsize car,6,Drv,20,27,23,26.2843,7,yes
BMW 535i,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV03.0N54,midsize car,6,Drv,19,28,22,25.8212,6,no
BMW 535i,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV03.0N54,midsize car,6,Drv,20,28,23,26.527,7,yes
BMW 535i,3,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8BMXV03.0N54,midsize car,6,Drv,19,28,22,25.8212,6,no
BMW 535i,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,8BMXV03.0N54,midsize car,6,Drv,20,28,23,26.527,7,yes
BMW 535xi,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8BMXV03.0N54,midsize car,6,Drv,18,27,21,25.0543,6,no
BMW 535xi,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8BMXV03.0N54,midsize car,6,Drv,19,27,22,25.5449,6,no
BMW 535xi,3,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8BMXV03.0N54,midsize car,6,Drv,18,27,21,25.0543,6,no
BMW 535xi,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,8BMXV03.0N54,midsize car,6,Drv,19,27,22,25.5449,6,no
BMW 535xi Sport Wagon,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8BMXV03.0N54,station wagon,6,Drv,17,25,20,23.5495,6,no
BMW 535xi Sport Wagon,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8BMXV03.0N54,station wagon,6,Drv,18,26,21,24.7021,6,no
BMW 535xi Sport Wagon,3,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8BMXV03.0N54,station wagon,6,Drv,17,25,20,23.5495,6,no
BMW 535xi Sport Wagon,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,8BMXV03.0N54,station wagon,6,Drv,18,26,21,24.7021,6,no
BMW 550i,4.8,(8 cyl),Man-6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,midsize car,7,Drv,17,24,19,22.7014,5,no
BMW 550i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,midsize car,7,Drv,17,25,20,23.18,6,yes
BMW 550i,4.8,(8 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,midsize car,6,Drv,17,24,19,22.7014,5,no
BMW 550i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,midsize car,6,Drv,17,25,20,23.18,6,no
BMW 650ci,4.8,(8 cyl),Man-6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,small car,7,Drv,17,24,19,22.7014,5,no
BMW 650ci,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,small car,7,Drv,17,25,20,23.18,6,yes
BMW 650ci,4.8,(8 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,small car,6,Drv,17,24,19,22.7014,5,no
BMW 650ci,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,small car,6,Drv,17,25,20,23.18,6,no
BMW 650ci Convertible,4.8,(8 cyl),Man-6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,small car,7,Drv,16,22,18,21.1711,5,no
BMW 650ci Convertible,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,small car,7,Drv,17,25,20,23.1443,6,yes
BMW 650ci Convertible,4.8,(8 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,small car,6,Drv,16,22,18,21.1711,5,no
BMW 650ci Convertible,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,small car,6,Drv,17,25,20,23.1443,6,no
BMW 750i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,large car,7,Drv,17,25,20,23.1443,6,yes
BMW 750i,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,large car,6,Drv,17,25,20,23.1443,6,no
BMW 750li,4.8,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXV04.8UL2,large car,7,Drv,17,25,20,23.1443,6,yes
BMW 750li,4.8,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV04.8UL2,large car,6,Drv,17,25,20,23.1443,6,no
BMW 760li,6,(12 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXV06.0LE2,large car,6,Drv,14,22,17,19.7068,4,no
BMW 760li,6,(12 cyl),Auto-S6,2WD,Gasoline,CA,L2,8BMXV06.0LE2,large car,6,Drv,14,22,17,19.7068,4,no
BMW Alpina B7,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8ABBV04.4H10,large car,6,Drv,15,23,18,20.8408,5,no
BMW Alpina B7,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8ABBV04.4H10,large car,6,Drv,15,23,18,20.8408,5,no
BMW M5,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV05.0S85,midsize car,6,Drv,12,18,14,16.3311,2,no
BMW M5,5,(10 cyl),Auto-S7,2WD,Gasoline,FA,B5,8BMXV05.0S85,midsize car,6,Drv,12,18,14,16.3813,2,no
BMW M5,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,8BMXV05.0S85,midsize car,6,Drv,12,18,14,16.3311,2,no
BMW M5,5,(10 cyl),Auto-S7,2WD,Gasoline,CA,L2,8BMXV05.0S85,midsize car,6,Drv,12,18,14,16.3813,2,no
BMW M6,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV05.0S85,small car,6,Drv,12,18,14,16.3311,2,no
BMW M6,5,(10 cyl),Auto-S7,2WD,Gasoline,FA,B5,8BMXV05.0S85,small car,6,Drv,12,18,14,16.3813,2,no
BMW M6,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,8BMXV05.0S85,small car,6,Drv,12,18,14,16.3311,2,no
BMW M6,5,(10 cyl),Auto-S7,2WD,Gasoline,CA,L2,8BMXV05.0S85,small car,6,Drv,12,18,14,16.3813,2,no
BMW M6 Convertible,5,(10 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXV05.0S85,small car,6,Drv,12,18,14,16.2277,2,no
BMW M6 Convertible,5,(10 cyl),Auto-S7,2WD,Gasoline,FA,B5,8BMXV05.0S85,small car,6,Drv,12,19,14,16.3451,2,no
BMW M6 Convertible,5,(10 cyl),Man-6,2WD,Gasoline,CA,L2,8BMXV05.0S85,small car,6,Drv,12,18,14,16.2277,2,no
BMW M6 Convertible,5,(10 cyl),Auto-S7,2WD,Gasoline,CA,L2,8BMXV05.0S85,small car,6,Drv,12,19,14,16.3451,2,no
BMW X3,3,(6 cyl),Man-6,4WD,Gasoline,CA,U2,8BMXB03.0N52,SUV,7,Drv,18,26,21,24.3048,6,yes
BMW X3,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,8BMXB03.0N52,SUV,7,Drv,19,26,22,25.5868,6,yes
BMW X3,3,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8BMXB03.0N52,SUV,6,Drv,18,26,21,24.3048,6,no
BMW X3,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8BMXB03.0N52,SUV,6,Drv,19,26,22,25.5868,6,no
BMW X5,3,(6 cyl),Auto-S6,4WD,Gasoline,CA,U2,8BMXT03.0E70,SUV,7,Drv,17,23,19,22.8058,5,no
BMW X5,4.8,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,8BMXT04.8E70,SUV,7,Drv,15,21,17,20.105,4,no
BMW X5,3,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8BMXT03.0E70,SUV,6,Drv,17,23,19,22.8058,5,no
BMW X5,4.8,(8 cyl),Auto-S6,4WD,Gasoline,FA,B8,8BMXT04.8E70,SUV,3,Drv,15,21,17,20.105,4,no
BMW Z4,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,8BMXB03.0N52,small car,7,Drv,20,30,24,27.7684,7,yes
BMW Z4,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXB03.0N52,small car,7,Drv,23,31,25,28.6009,7,yes
BMW Z4,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXB03.0N52,small car,6,Drv,20,30,24,27.7684,7,yes
BMW Z4,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXB03.0N52,small car,6,Drv,23,31,25,28.6009,7,yes
BMW Z4 Coupe,3,(6 cyl),Man-6,2WD,Gasoline,CA,U2,8BMXB03.0N52,small car,7,Drv,20,30,24,27.7684,7,yes
BMW Z4 Coupe,3,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8BMXB03.0N52,small car,7,Drv,23,31,25,28.6009,7,yes
BMW Z4 Coupe,3,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8BMXB03.0N52,small car,6,Drv,20,30,24,27.7684,7,yes
BMW Z4 Coupe,3,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8BMXB03.0N52,small car,6,Drv,23,31,25,28.6009,7,yes
BUGATTI Veyron,8,(16 cyl),Auto-S6,4WD,Gasoline,FA,B5,8BGTV08.0V16,small car,6,5cy,8,14,10,10.0184,0,no
BUGATTI Veyron,8,(16 cyl),Auto-S6,4WD,Gasoline,CA,L2,8BGTV08.0V16,small car,6,5cy,8,14,10,10.0184,0,no
BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,8GMXV03.8044,midsize car,9.5,Drv,17,28,21,20.8709,6,yes
BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV03.6041,midsize car,6,Drv,17,25,20,19.8995,6,no
BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV03.6041,midsize car,6,Drv,17,25,20,19.8995,6,no
BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXB03.8146,midsize car,6,Drv,17,28,21,20.8709,6,no
BUICK Allure,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV05.3084,midsize car,6,Drv,16,25,19,19.1139,5,no
BUICK Allure,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV05.3084,midsize car,6,Drv,16,25,19,19.1139,5,no
BUICK Enclave,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,8GMXT03.6151,SUV,6,Drv,16,24,19,18.9273,5,no
BUICK Enclave,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,B5,8GMXT03.6151,SUV,6,Drv,16,22,18,17.9652,5,no
BUICK Enclave,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,L2,8GMXT03.6151,SUV,6,Drv,16,24,19,18.9273,5,no
BUICK Enclave,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,L2,8GMXT03.6151,SUV,6,Drv,16,22,18,17.9652,5,no
BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,8GMXV03.8044,midsize car,9.5,Drv,17,28,21,20.8709,6,yes
BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV03.6041,midsize car,6,Drv,17,25,20,19.8995,6,no
BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV03.6041,midsize car,6,Drv,17,25,20,19.8995,6,no
BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXB03.8146,midsize car,6,Drv,17,28,21,20.8709,6,no
BUICK LaCrosse,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV05.3084,midsize car,6,Drv,16,25,19,19.1139,5,no
BUICK LaCrosse,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV05.3084,midsize car,6,Drv,16,25,19,19.1139,5,no
BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,8GMXV03.8044,large car,9.5,Drv,16,25,19,20.8709,5,no
BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXV04.6066,large car,7,Drv,15,22,18,17.9534,5,no
BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXV04.6066,large car,7,Drv,15,23,18,17.9534,5,no
BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXB03.8146,large car,6,Drv,16,25,19,20.8709,5,no
BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV04.6065,large car,6,Drv,15,22,18,17.9534,5,no
BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV04.6065,large car,6,Drv,15,23,18,17.9534,5,no
BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXB03.9142,minivan,6,Drv,16,23,19,18.6547,5,no
BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXB03.9142,minivan,6,Drv,16,23,19,18.6547,5,no
CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8GMXV03.6053,midsize car,6,Drv,16,25,19,24.8051,5,no
CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,B5,8GMXB03.6148,midsize car,6,Drv,16,25,19,25.0538,5,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8GMXB03.6148,midsize car,6,Drv,17,25,20,25.7238,6,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8GMXV03.6053,midsize car,6,Drv,17,26,20,25.9219,6,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXV03.6053,midsize car,6,Drv,17,26,20,26.4006,6,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXB03.6148,midsize car,6,Drv,18,26,21,27.0005,6,no
CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8GMXV03.6053,midsize car,6,Drv,16,25,19,24.8051,5,no
CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,L2,8GMXB03.6148,midsize car,6,Drv,16,25,19,25.0538,5,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,8GMXB03.6148,midsize car,6,Drv,17,25,20,25.7238,6,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,8GMXV03.6053,midsize car,6,Drv,17,26,20,25.9219,6,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXV03.6053,midsize car,6,Drv,17,26,20,26.4006,6,no
CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXB03.6148,midsize car,6,Drv,18,26,21,27.0005,6,no
CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXV04.6066,large car,7,Drv,15,22,18,17.9534,5,no
CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXV04.6066,large car,7,Drv,15,23,18,17.9534,5,no
CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV04.6065,large car,6,Drv,15,22,18,17.9534,5,no
CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV04.6065,large car,6,Drv,15,23,18,17.9534,5,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,B5,8GMXT06.2382,SUV,6,Drv,12,19,14,18.4658,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,B5,8GMXT06.2382,SUV,6,Drv,12,18,14,14.3143,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,L2,8GMXT06.2382,SUV,6,Drv,12,19,14,18.4658,2,no
CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,L2,8GMXT06.2382,SUV,6,Drv,12,18,14,14.3143,2,no
CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXV04.6066,large car,7,Drv,13,18,15,14.7256,3,no
CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV04.6065,large car,6,Drv,13,18,15,14.7256,3,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8GMXB03.6148,SUV,6,Drv,15,22,17,17.4099,4,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,8GMXB03.6148,SUV,6,Drv,14,22,17,16.8064,4,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,CA,L2,8GMXB03.6148,SUV,6,Drv,15,22,17,17.4099,4,no
CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,8GMXB03.6148,SUV,6,Drv,14,22,17,16.8064,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXB04.6167,SUV,6,Drv,13,20,16,15.8293,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8GMXB04.6167,SUV,6,Drv,13,20,15,15.2804,3,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXB04.6167,SUV,6,Drv,13,20,16,15.8293,4,no
CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,8GMXB04.6167,SUV,6,Drv,13,20,15,15.2804,3,no
CADILLAC STS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,B5,8GMXV03.6053,midsize car,6,Drv,17,26,20,25.9219,6,no
CADILLAC STS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXV03.6053,midsize car,6,Drv,17,26,20,26.4006,6,no
CADILLAC STS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,L2,8GMXV03.6053,midsize car,6,Drv,17,26,20,25.9219,6,no
CADILLAC STS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXV03.6053,midsize car,6,Drv,17,26,20,26.4006,6,no
CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXB04.6167,midsize car,6,Drv,13,19,15,15.2037,3,no
CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXB04.6167,midsize car,6,Drv,13,19,15,15.2037,3,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8GMXB04.6167,midsize car,6,Drv,14,21,16,16.373,4,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXB04.6167,midsize car,6,Drv,15,24,18,18.0733,5,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,L2,8GMXB04.6167,midsize car,6,Drv,14,21,16,16.373,4,no
CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXB04.6167,midsize car,6,Drv,15,24,18,18.0733,5,no
CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXB04.6167,small car,6,Drv,14,21,16,16.055,4,no
CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXB04.6167,small car,6,Drv,14,21,16,16.055,4,no
CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8GMXB04.6167,small car,6,Drv,15,24,18,18.0733,5,no
CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,L2,8GMXB04.6167,small car,6,Drv,15,24,18,18.0733,5,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,B4,8GMXT05.3381,SUV,7/7,Drv,11/14,15/20,12/16,12.2796,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,B4,8GMXT05.3381,SUV,7/7,Drv,11/14,14/19,12/16,12.0394,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXT05.3380,SUV,7,Drv,14,20,16,16.4338,4,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXT06.0383,SUV,7,Drv,12,17,14,14.3035,2,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FC,B4,8GMXT06.0383,SUV,7,Drv,12,17,14,14.024,2,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,B5,8GMXT05.3373,SUV,6/6,Drv,11/14,15/20,12/16,12.2796,6/4,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,B5,8GMXT05.3373,SUV,6/6,Drv,11/14,14/19,12/16,12.0394,6/4,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXT06.2382,SUV,6,Drv,12,17,14,14.3035,2,no
CHEVROLET Avalanche 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FA,B5,8GMXT06.2382,SUV,6,Drv,12,17,14,14.024,2,no
CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,B8,8GMXT05.3379,SUV,3,Drv,14,20,16,16.4338,4,no
CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,8GDXV01.6D04,small car,7,Drv,23,32,26,25.9759,8,yes
CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,U2,8GDXV01.6D04,small car,7,Drv,24,34,27,27.3276,8,yes
CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,8GDXV01.6D04,small car,6,Drv,23,32,26,25.9759,8,yes
CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,B5,8GDXV01.6D04,small car,6,Drv,24,34,27,27.3276,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,8GDXV01.6D04,small car,7,Drv,23,32,26,25.9759,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,U2,8GDXV01.6D04,small car,7,Drv,24,34,27,27.3276,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,8GDXV01.6D04,small car,6,Drv,23,32,26,25.9759,8,yes
CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,B5,8GDXV01.6D04,small car,6,Drv,24,34,27,27.3276,8,yes
CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,8GMXV03.5043,midsize car,7,Drv,18,28,22,28.1948,6,yes
CHEVROLET Classic,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV02.2028,midsize car,6,Drv,21,31,25,24.8333,7,yes
CHEVROLET Classic,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV02.2028,midsize car,6,Drv,21,31,25,24.8333,7,yes
CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXB03.9142,midsize car,6,Drv,18,28,22,28.1948,6,no
CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV03.5043,midsize car,6,Drv,18,28,22,28.1948,6,no
CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,8GMXV02.2030,small car,9.5,Drv,22,31,26,33.7076,8,yes
CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SLEV,8GMXV02.2030,small car,9.5,Drv,24,33,27,35.9566,8,yes
CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV02.4025,small car,6,Drv,22,31,26,33.7076,8,yes
CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8GMXV02.4025,small car,6,Drv,24,33,27,35.9566,8,yes
CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV02.4025,small car,6,Drv,22,31,26,33.7076,8,yes
CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8GMXV02.4025,small car,6,Drv,24,33,27,35.9566,8,yes
CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8GMXV02.4025,small car,6,Drv,22,31,25,33.163,7,yes
CHEVROLET Cobalt,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8GMXV02.4025,small car,6,Drv,22,32,26,33.843,8,yes
CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8GMXV02.4025,small car,6,Drv,22,31,25,33.163,7,yes
CHEVROLET Cobalt,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8GMXV02.4025,small car,6,Drv,22,32,26,33.843,8,yes
CHEVROLET Colorado,2.9,(4 cyl),Man-5,2WD,Gasoline,FC,B4,8GMXT02.9190,pickup,7,Drv,18,24,20,20.0312,6,yes
CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXT02.9190,pickup,7,Drv,18,24,20,20.2206,6,yes
CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,B4,8GMXT02.9190,pickup,7,Drv,18,24,20,20.2891,6,yes
