YYYYMMDD,TIME,TEMP,MIN_TEMP_GROUND,PRESSURE,HUMIDITY,VIEW_RANGE,CLOUD,MIST,RAIN,SNOW,THUNDER,ICE,WEATHER_CODE
20160113,16,57,,10137,73,75.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160113,17,56,,10138,72,75.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160113,18,51,37.0,10136,72,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20160113,19,57,,10133,73,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160113,20,46,,10134,72,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160113,21,31,,10130,83,70.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160113,22,31,,10128,84,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160113,23,30,,10123,83,70.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160113,24,27,14.0,10112,88,70.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160114,1,30,,10099,89,69.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160114,2,32,,10088,90,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160114,3,35,,10073,89,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160114,4,38,,10061,91,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160114,5,39,,10050,93,58.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160114,6,38,17.0,10032,94,59.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20160114,7,35,,10019,92,59.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20160114,8,38,,10017,92,65.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160114,9,38,,10016,92,64.0,8.0,0.0,1.0,0.0,0.0,0.0,57.0
20160114,10,44,,10015,93,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160114,11,65,,10012,76,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160114,12,46,31.0,10008,85,56.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160114,13,40,,9999,92,57.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20160114,14,30,,9997,92,58.0,8.0,0.0,1.0,0.0,1.0,0.0,62.0
20160114,15,35,,9988,94,65.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160114,16,39,,9986,90,61.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160114,17,41,,9986,89,58.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20160114,18,48,28.0,9975,86,65.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160114,19,49,,9966,87,62.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160114,20,52,,9962,91,56.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20160114,21,42,,9966,88,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160114,22,37,,9979,89,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160114,23,47,,9986,82,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160114,24,50,32.0,9997,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160115,1,47,,10009,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160115,2,41,,10019,84,70.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160115,3,29,,10027,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160115,4,29,,10036,89,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160115,5,29,,10043,86,69.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160115,6,33,7.0,10054,89,63.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160115,7,29,,10064,95,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160115,8,38,,10074,93,56.0,8.0,0.0,1.0,0.0,0.0,0.0,82.0
20160115,9,31,,10081,94,65.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160115,10,40,,10092,94,63.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160115,11,37,,10098,92,65.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160115,12,28,21.0,10109,93,60.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160115,13,39,,10118,92,63.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20160115,14,45,,10127,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160115,15,38,,10138,84,65.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
20160115,16,27,,10152,86,62.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160115,17,9,,10162,92,59.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
20160115,18,23,-5.0,10172,93,32.0,8.0,0.0,1.0,0.0,0.0,0.0,82.0
20160115,19,35,,10181,89,70.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160115,20,22,,10186,94,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160115,21,29,,10194,93,65.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160115,22,26,,10199,92,65.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160115,23,11,,10202,95,65.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0
20160115,24,14,0.0,10202,95,65.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,1,16,,10201,95,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160116,2,35,,10201,92,42.0,8.0,0.0,1.0,0.0,0.0,0.0,82.0
20160116,3,33,,10194,93,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,4,59,,10194,76,70.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,5,59,,10192,77,65.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20160116,6,56,0.0,10194,76,71.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,7,47,,10199,69,69.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160116,8,48,,10210,64,71.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160116,9,49,,10217,69,70.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160116,10,55,,10220,64,72.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,11,36,,10229,69,80.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20160116,12,53,32.0,10229,69,77.0,5.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,13,41,,10232,71,75.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20160116,14,56,,10232,58,81.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,15,47,,10238,63,82.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,16,39,,10238,67,80.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160116,17,36,,10239,77,75.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20160116,18,42,22.0,10240,68,80.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,19,28,,10240,83,70.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160116,20,32,,10239,83,70.0,7.0,0.0,1.0,0.0,0.0,0.0,51.0
20160116,21,40,,10236,64,83.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20160116,22,27,,10236,76,62.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160116,23,39,,10236,57,82.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0
20160116,24,35,15.0,10239,56,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20160117,1,31,,10241,64,80.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160117,2,28,,10248,65,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160117,3,26,,10247,65,80.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160117,4,26,,10250,59,83.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160117,5,16,,10255,62,83.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160117,6,2,-5.0,10259,83,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160117,7,-18,,10263,88,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,8,-25,,10267,93,65.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160117,9,-7,,10272,90,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,10,26,,10275,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,11,32,,10278,68,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,12,30,-41.0,10278,62,82.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,13,27,,10276,60,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,14,23,,10277,61,83.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,15,15,,10274,68,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,16,-1,,10273,69,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,17,-13,,10271,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,18,-31,-53.0,10271,84,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,19,-33,,10270,89,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,20,-35,,10266,91,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,21,-42,,10263,96,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,22,-36,,10257,87,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,23,-32,,10254,87,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160117,24,-31,-66.0,10250,87,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160118,1,-33,,10243,87,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160118,2,-32,,10236,88,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160118,3,-32,,10229,89,68.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160118,4,-39,,10224,90,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160118,5,-38,,10218,90,64.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160118,6,-38,-63.0,10213,86,65.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160118,7,-37,,10209,85,64.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160118,8,-37,,10208,84,65.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160118,9,-26,,10204,81,68.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160118,10,-15,,10202,77,71.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160118,11,-7,,10197,73,74.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160118,12,-3,-51.0,10192,73,72.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160118,13,1,,10185,76,74.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160118,14,-3,,10176,67,79.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160118,15,-6,,10174,70,75.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160118,16,-14,,10173,76,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160118,17,-16,,10176,80,68.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160118,18,-19,-27.0,10175,83,67.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160118,19,-27,,10175,86,65.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160118,20,-27,,10172,87,64.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160118,21,-23,,10168,84,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160118,22,-31,,10167,87,64.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160118,23,-31,,10166,87,63.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160118,24,-26,-55.0,10165,83,66.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160119,1,-37,,10162,87,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160119,2,-49,,10161,92,59.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,3,-53,,10160,97,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,4,-56,,10162,97,41.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,5,-61,,10161,97,40.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,6,-64,-77.0,10160,96,57.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,7,-63,,10160,93,57.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,8,-37,,10160,92,59.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,9,-25,,10164,89,60.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160119,10,-15,,10163,89,60.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160119,11,-2,,10162,85,61.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160119,12,10,-75.0,10159,82,65.0,8.0,0.0,0.0,1.0,0.0,0.0,24.0
20160119,13,19,,10156,80,66.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160119,14,21,,10154,80,66.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160119,15,15,,10156,83,65.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160119,16,18,,10155,82,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160119,17,17,,10159,87,61.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160119,18,16,10.0,10159,90,61.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20160119,19,16,,10161,89,62.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20160119,20,9,,10164,91,61.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160119,21,4,,10167,95,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,22,3,,10167,96,58.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,23,6,,10171,96,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160119,24,9,-15.0,10170,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160120,1,8,,10169,96,48.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160120,2,12,,10172,96,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160120,3,18,,10170,92,65.0,7.0,0.0,1.0,0.0,0.0,0.0,22.0
20160120,4,11,,10170,97,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160120,5,11,,10169,96,60.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160120,6,16,0.0,10172,94,60.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160120,7,35,,10175,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160120,8,26,,10179,88,70.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160120,9,19,,10181,94,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160120,10,48,,10186,84,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160120,11,39,,10190,89,61.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160120,12,48,-1.0,10188,84,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160120,13,52,,10185,79,75.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20160120,14,56,,10186,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160120,15,37,,10188,89,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160120,16,32,,10191,94,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160120,17,21,,10197,94,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160120,18,21,11.0,10201,94,65.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20160120,19,15,,10205,94,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160120,20,5,,10210,97,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160120,21,8,,10214,97,65.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
20160120,22,-10,,10216,95,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160120,23,-22,,10222,98,19.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0
20160120,24,-24,-45.0,10226,98,15.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0
20160121,1,-21,,10227,98,45.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0
20160121,2,-29,,10231,99,3.0,2.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,3,-30,,10230,99,8.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,4,-36,,10233,100,2.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,5,-14,,10236,98,24.0,8.0,1.0,0.0,0.0,0.0,1.0,20.0
20160121,6,-14,-59.0,10242,99,9.0,9.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,7,-16,,10247,98,5.0,9.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,8,-8,,10254,99,8.0,8.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,9,-3,,10258,99,6.0,9.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,10,0,,10262,100,3.0,9.0,1.0,0.0,0.0,0.0,1.0,34.0
20160121,11,4,,10262,99,4.0,9.0,1.0,0.0,0.0,0.0,0.0,32.0
20160121,12,8,-17.0,10259,100,6.0,9.0,1.0,0.0,0.0,0.0,0.0,32.0
20160121,13,10,,10257,98,17.0,8.0,1.0,0.0,0.0,0.0,0.0,20.0
20160121,14,12,,10257,98,17.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160121,15,9,,10261,97,16.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160121,16,7,,10264,98,13.0,8.0,1.0,0.0,0.0,0.0,0.0,20.0
20160121,17,7,,10266,99,7.0,7.0,1.0,0.0,0.0,0.0,0.0,34.0
20160121,18,7,6.0,10266,100,6.0,7.0,1.0,0.0,0.0,0.0,0.0,34.0
20160121,19,6,,10266,98,11.0,8.0,1.0,0.0,0.0,0.0,0.0,20.0
20160121,20,-1,,10271,99,1.0,8.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,21,-7,,10273,99,1.0,9.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,22,-9,,10270,99,1.0,9.0,1.0,0.0,0.0,0.0,1.0,35.0
20160121,23,-8,,10265,98,21.0,5.0,1.0,0.0,0.0,0.0,1.0,20.0
20160121,24,-17,-36.0,10268,98,24.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,1,-12,,10264,97,27.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,2,-13,,10262,97,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,3,-13,,10259,95,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,4,-16,,10258,95,44.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,5,-19,,10255,94,49.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,6,-16,-43.0,10250,92,56.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,7,-13,,10245,90,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,8,-11,,10242,88,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,9,-5,,10237,86,58.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,10,16,,10232,76,66.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160122,11,22,,10225,77,66.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160122,12,24,-25.0,10215,74,69.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160122,13,29,,10207,71,67.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160122,14,36,,10201,70,71.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160122,15,36,,10194,71,70.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160122,16,32,,10190,80,62.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160122,17,31,,10188,87,56.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20160122,18,31,22.0,10186,93,43.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20160122,19,33,,10187,97,19.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20160122,20,41,,10188,97,26.0,8.0,0.0,1.0,0.0,0.0,0.0,53.0
20160122,21,47,,10192,98,33.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20160122,22,57,,10196,98,23.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,23,78,,10202,98,48.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160122,24,80,27.0,10213,96,60.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
20160123,1,82,,10222,92,60.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160123,2,81,,10233,91,59.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,3,76,,10242,93,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,4,75,,10249,92,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,5,73,,10261,93,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,6,74,61.0,10271,93,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,7,71,,10280,95,57.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,8,69,,10288,95,58.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,9,76,,10295,95,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,10,88,,10304,91,59.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,11,94,,10309,88,60.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160123,12,99,53.0,10310,86,61.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160123,13,93,,10317,90,59.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,14,92,,10318,91,60.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160123,15,90,,10321,89,60.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160123,16,82,,10320,92,60.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160123,17,79,,10324,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,18,83,62.0,10323,93,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,19,78,,10325,93,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,20,76,,10318,93,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,21,66,,10320,94,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,22,63,,10313,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,23,65,,10314,93,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160123,24,63,60.0,10307,93,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,1,61,,10307,92,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,2,59,,10302,92,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,3,57,,10296,94,56.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20160124,4,56,,10289,95,61.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160124,5,60,,10281,96,29.0,8.0,0.0,1.0,0.0,0.0,0.0,53.0
20160124,6,62,53.0,10275,96,47.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160124,7,64,,10274,97,33.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20160124,8,67,,10276,97,58.0,8.0,0.0,1.0,0.0,0.0,0.0,52.0
20160124,9,70,,10275,98,50.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20160124,10,74,,10279,98,23.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,11,79,,10278,98,31.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,12,90,59.0,10274,98,46.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,13,95,,10273,98,42.0,8.0,0.0,1.0,0.0,0.0,0.0,57.0
20160124,14,100,,10269,98,32.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160124,15,106,,10268,97,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,16,107,,10267,95,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,17,113,,10268,95,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,18,116,88.0,10270,94,61.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160124,19,117,,10269,92,63.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160124,20,114,,10272,93,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160124,21,113,,10274,94,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160124,22,108,,10272,94,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,23,105,,10273,95,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160124,24,103,98.0,10270,95,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,1,99,,10269,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,2,89,,10270,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,3,88,,10267,97,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,4,84,,10261,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,5,85,,10258,97,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,6,89,82.0,10254,95,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,7,89,,10250,95,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,8,93,,10250,94,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160125,9,97,,10246,92,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160125,10,109,,10239,89,66.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160125,11,126,,10230,82,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160125,12,134,85.0,10220,74,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160125,13,136,,10211,67,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160125,14,138,,10203,63,82.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160125,15,132,,10203,56,82.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160125,16,115,,10202,63,83.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160125,17,110,,10201,69,80.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160125,18,109,97.0,10204,73,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160125,19,107,,10208,79,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160125,20,113,,10213,81,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160125,21,118,,10217,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160125,22,116,,10217,84,68.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160125,23,107,,10221,87,65.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160125,24,105,98.0,10227,84,65.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160126,1,101,,10231,84,65.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160126,2,93,,10234,87,64.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160126,3,89,,10232,90,63.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160126,4,86,,10227,90,64.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160126,5,65,,10229,95,61.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160126,6,62,52.0,10225,97,60.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160126,7,60,,10220,98,58.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0
20160126,8,79,,10218,95,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
