"id","nationality","sex","height","weight","sport","gold","silver","bronze"
"297498164","ROU","male","1.91","105","wrestling","0","0","0"
"667093236","ROU","male","2.01","95","aquatics","0","0","0"
"991471809","ROU","male","1.73","73","shooting","0","0","0"
"146849551","NAM","female","1.66","53","athletics","0","0","0"
"9436047","UKR","female","1.75","65","athletics","0","0","0"
"452472549","UKR","female","1.69","75","fencing","0","1","0"
"26321098","UKR","female","1.8","67","athletics","0","0","0"
"564738938","ROU","female","1.75","57","athletics","0","0","0"
"130594149","UKR","female","1.65","69","wrestling","0","0","0"
"137031539","BLR","female","1.64","57","athletics","0","0","0"
"315643745","BRA","female","1.62","60","football","0","0","0"
"902987523","GER","female","1.77","73","wrestling","0","0","0"
"215286232","BRA","female","1.78","80","wrestling","0","0","0"
"833092832","BLR","female","1.8","76","athletics","0","0","0"
"790705612","IRI","male","1.82","66","judo","0","0","0"
"891915962","IRI","male","1.75","86","wrestling","0","0","0"
"473463517","USA","female","1.63","47","gymnastics","0","0","0"
"572752822","RUS","female","1.65","57","sailing","0","0","0"
"269057885","USA","female","1.58","56","cycling","0","1","0"
"893065758","USA","female","1.84","72","volleyball","0","0","1"
"409870387","BRA","male","2.03","102","volleyball","1","0","0"
"376187965","GBR","female","1.82","70","sailing","0","0","0"
"164566610","NZL","male","1.86","71","rowing","0","0","0"
"198533399","GBR","male","1.84","70","triathlon","1","0","0"
"901422043","RUS","female","1.61","48","gymnastics","1","1","1"
"340019479","GUY","female","1.63","53","athletics","0","0","0"
"248018989","FRA","female","1.73","63","tennis","0","0","0"
"777919762","UKR","female","1.65","75","wrestling","0","0","0"
"848336898","RUS","female","1.7","56","aquatics","1","0","0"
"511388917","HON","male","1.8","76","football","0","0","0"
"638093339","AUS","male","1.7","87","rugby sevens","0","0","0"
"146313505","HON","male","1.78","79","aquatics","0","0","0"
"32531728","SEY","male","1.81","91","sailing","0","0","0"
"40527372","DEN","male","1.73","67","sailing","0","0","0"
"846754382","BRA","male","1.74","73","aquatics","0","0","0"
"165223366","HON","male","1.84","69","football","0","0","0"
"823501763","EST","male","1.9","95","rowing","0","0","1"
"531225990","USA","female","1.72","59","football","0","0","0"
"373002185","CAN","female","1.69","62","cycling","0","0","1"
"606328661","USA","female","1.68","58","equestrian","0","0","1"
"68050568","FRA","female","1.81","66","handball","0","1","0"
"944908522","USA","female","1.86","74","aquatics","1","1","0"
"881130710","SKN","male","1.87","71","athletics","0","0","0"
"686662012","CAN","female","1.6","58","football","0","0","1"
"629649792","USA","female","1.68","56","athletics","2","1","0"
"742474119","ARU","female","1.65","60","aquatics","0","0","0"
"830602816","KAZ","male","1.66","59","wrestling","0","0","0"
"9410967","ETH","female","1.66","47","athletics","1","0","1"
"949130459","GER","male","1.83","149","weightlifting","0","0","0"
"712627786","GER","female","1.8","71","football","1","0","0"
"300655502","ISR","female","1.7","53","gymnastics","0","0","0"
"673430","LAT","female","1.76","63","aquatics","0","0","0"
"506696121","PAN","male","1.81","76","athletics","0","0","0"
"396920712","PER","male","1.7","68","equestrian","0","0","0"
"791528062","BAH","male","","","athletics","0","0","1"
"860469603","KEN","male","1.67","59","athletics","0","0","0"
"601227072","TAN","male","","55","athletics","0","0","0"
"46528538","BRA","male","1.81","60","athletics","0","0","0"
"344062200","BRA","male","1.86","86","equestrian","0","0","0"
"940428888","ESP","male","1.78","79","hockey","0","0","0"
"407705493","ESP","male","1.79","63","athletics","0","0","0"
"349070925","ESP","male","1.77","69","athletics","0","0","0"
"198544112","FIJ","male","1.85","88","football","0","0","0"
"350021262","AUS","female","1.82","71","canoe","0","0","0"
"362885756","GER","male","1.96","84","athletics","0","0","0"
"317210453","PUR","female","1.71","59","athletics","0","0","0"
"746918674","CAN","female","1.72","67","athletics","0","0","0"
"299325832","GBR","female","1.55","43","athletics","0","0","0"
"192794585","AUS","female","1.73","65","canoe","0","0","0"
"479973349","RSA","female","1.76","63","athletics","0","0","0"
"61804195","USA","female","1.58","53","hockey","0","0","0"
"360098950","USA","female","1.75","61","football","0","0","0"
"431586792","CAN","female","1.55","68","athletics","0","0","0"
"461802696","CZE","female","1.72","65","aquatics","0","0","0"
"401938001","GUI","male","1.63","69","aquatics","0","0","0"
"312519582","SEN","male","1.8","80","athletics","0","0","0"
"974097069","ESP","female","1.71","68","rugby sevens","0","0","0"
"595234401","NGR","female","1.64","61","athletics","0","0","0"
"605176733","DEN","female","1.75","62","cycling","0","0","0"
"398682051","NOR","female","","","athletics","0","0","0"
"543039949","DEN","female","1.66","60","canoe","0","0","0"
"424274474","ARM","female","1.7","56","athletics","0","0","0"
"684370128","ETH","male","1.83","68","athletics","0","0","0"
"991318461","BRA","female","1.62","54","rugby sevens","0","0","0"
"574915810","THA","female","1.65","60","cycling","0","0","0"
"461754486","RSA","female","1.64","61","football","0","0","0"
"960382539","USA","female","1.81","79","rowing","1","0","0"
"403367229","SWE","female","1.78","65","football","0","0","0"
"557518345","NOR","female","1.75","","handball","0","0","1"
"343711251","SIN","female","1.7","68","sailing","0","0","0"
"936271742","BRA","female","1.69","58","aquatics","0","0","0"
"839220577","USA","female","1.81","83","rowing","1","0","0"
"362158810","BRA","female","1.66","62","fencing","0","0","0"
"340529563","AUS","female","1.61","55","cycling","0","0","0"
"118871166","USA","female","1.88","77","aquatics","0","1","0"
"537662343","FRA","female","1.71","64","football","0","0","0"
"17350450","FRA","female","1.78","64","handball","0","1","0"
"582601760","FRA","female","1.68","64","canoe","0","0","0"
"994010453","TKM","male","1.9","117","athletics","0","0","0"
"40874614","ERI","male","1.77","59","athletics","0","0","0"
"555654573","CRO","male","1.7","85","weightlifting","0","0","0"
"347334644","BLR","male","1.84","88","wrestling","0","0","0"
"156297478","NGR","male","1.65","65","wrestling","0","0","0"
"235304532","USA","female","1.71","90","athletics","0","0","0"
"518337993","NZL","female","1.73","66","football","0","0","0"
"843671557","GBR","female","1.58","52","shooting","0","0","0"
"193520300","RWA","male","","","athletics","0","0","0"
"458169585","QAT","male","1.95","100","handball","0","0","0"
"147471231","USA","male","1.81","82","athletics","0","0","0"
"39468987","FRA","female","1.63","","basketball","0","0","0"
"140465357","FRA","female","1.64","54","football","0","0","0"
"250216413","BIH","male","1.87","77","athletics","0","0","0"
"577293191","SRB","female","1.69","54","athletics","0","0","0"
"255630772","ARG","female","1.8","73","handball","0","0","0"
"36505645","USA","female","1.61","51","aquatics","0","0","0"
"656221142","NZL","female","1.72","71","hockey","0","0","0"
"335567750","ARG","female","1.6","50","shooting","0","0","0"
"310265171","CAN","female","1.68","53","triathlon","0","0","0"
"68574249","AUT","male","1.8","91","wrestling","0","0","0"
"17841864","JPN","female","1.56","48","judo","0","0","1"
"607523494","FRA","male","1.73","78","cycling","0","0","0"
"678578041","AUS","female","1.67","58","aquatics","0","0","0"
"811727068","ALG","female","1.65","55","athletics","0","0","0"
"689435497","BIH","female","1.73","62","aquatics","0","0","0"
"409262616","ALG","female","1.73","60","rowing","0","0","0"
"895684177","NGR","female","1.65","58","wrestling","0","0","0"
"509681869","MDV","female","","","aquatics","0","0","0"
"378210672","TUN","male","1.96","102","handball","0","0","0"
"121680559","ALG","male","1.75","65","athletics","0","0","0"
"435929879","TGA","male","1.86","80","aquatics","0","0","0"
"389896499","NGR","male","1.72","","football","0","0","1"
"846949924","IRI","male","2.02","90","volleyball","0","0","0"
"410626392","GEO","male","1.62","64","judo","0","0","0"
"364715226","ISR","female","1.7","65","aquatics","0","0","0"
"529647636","IRQ","male","1.8","72","football","0","0","0"
"945479307","IRQ","male","1.8","76","football","0","0","0"
"238039408","MAW","female","1.63","61","aquatics","0","0","0"
"740490618","SUD","female","1.75","59","athletics","0","0","0"
"657073926","THA","male","1.64","","boxing","0","0","0"
"761085260","TUN","male","1.76","63","athletics","0","0","0"
"942970698","EGY","male","1.85","75","modern pentathlon","0","0","0"
"318291811","USA","female","1.63","45","athletics","0","0","0"
"872045656","AUS","female","1.72","63","cycling","0","0","0"
"912480643","CAN","female","1.83","59","equestrian","0","0","0"
"5024454","SEN","female","1.75","80","athletics","0","0","0"
"460892006","GBR","female","1.52","47","gymnastics","0","0","1"
"99920757","AUS","female","1.68","64","rugby sevens","1","0","0"
"380050996","GBR","female","1.67","69","rugby sevens","0","0","0"
"491417402","RSA","female","1.6","50","cycling","0","0","0"
"829962369","BRA","female","1.67","58","fencing","0","0","0"
"914515820","POR","female","1.63","48","athletics","0","0","0"
"714771450","BRA","female","1.58","56","athletics","0","0","0"
"627491334","SRB","female","1.83","70","basketball","0","0","1"
"697466343","CRO","female","1.64","58","gymnastics","0","0","0"
"196047650","POR","female","1.66","53","athletics","0","0","0"
"111502894","ARG","female","1.73","66","volleyball","0","0","0"
"209671126","ROU","female","1.83","60","aquatics","0","0","0"
"71309722","SRB","female","1.77","63","tennis","0","0","0"
"685105407","DOM","female","1.68","56","athletics","0","0","0"
"981171195","CRO","female","1.74","73","tennis","0","0","0"
"575479562","BRA","female","1.71","68","sailing","0","0","0"
"596603092","ROU","female","1.64","42","gymnastics","0","0","0"
"69147633","BRA","female","1.65","66","aquatics","0","0","0"
"865510243","ROU","female","1.75","64","fencing","1","0","0"
"350672001","COL","female","1.6","63","archery","0","0","0"
"453790004","BRA","female","1.72","67","handball","0","0","0"
"724211622","BRA","female","1.76","71","canoe","0","0","0"
"808863847","ESP","female","1.51","45","gymnastics","0","0","0"
"272949970","COL","female","1.68","69","rugby sevens","0","0","0"
"307991682","POR","female","1.58","53","gymnastics","0","0","0"
"224508833","FIJ","female","1.62","55","rugby sevens","0","0","0"
"543833436","COL","female","1.56","51","cycling","0","0","0"
"337538051","BRA","female","1.63","58","canoe","0","0","0"
"953050325","CRO","female","1.78","57","athletics","0","0","0"
"902638396","GUA","female","1.56","46","gymnastics","0","0","0"
"872791807","ANG","female","1.74","70","aquatics","0","0","0"
"644940241","ROU","female","1.7","55","athletics","0","0","0"
"153868094","CRO","female","1.72","55","taekwondo","0","0","0"
"557108863","AUT","female","1.72","64","canoe","0","0","0"
"310379918","ESP","female","1.69","59","tennis","0","0","0"
"241768985","AUS","female","1.68","55","aquatics","0","0","1"
"867924792","SLO","female","1.78","78","judo","0","0","1"
"575717728","ROU","female","1.75","60","athletics","0","0","0"
"711141982","EGY","male","","","athletics","0","0","0"
"922322829","RSA","male","1.87","71","athletics","0","0","0"
"129887602","MAR","male","1.8","66","cycling","0","0","0"
"445010579","DJI","male","1.75","66","judo","0","0","0"
"320992856","RUS","female","1.64","51","triathlon","0","0","0"
"395443232","RUS","female","1.73","51","gymnastics","1","0","0"
"630467842","MKD","female","1.74","57","aquatics","0","0","0"
"301110204","ISR","female","1.65","53","aquatics","0","0","0"
"823187249","UKR","female","1.72","53","archery","0","0","0"
"42235167","RUS","female","1.77","75","tennis","0","0","0"
"971263231","AUS","female","","","tennis","0","0","0"
"407491531","RUS","female","1.92","69","volleyball","0","0","0"
"329483647","RUS","female","1.74","69","aquatics","0","0","1"
"35258396","RUS","female","1.73","67","taekwondo","0","0","0"
"901391372","RUS","female","1.73","","boxing","0","0","1"
"102993308","RUS","female","1.82","71","aquatics","0","0","0"
"797491738","GEO","female","1.69","87","weightlifting","0","0","0"
"787891097","UKR","female","1.86","75","rowing","0","0","0"
"572715750","RUS","female","1.7","56","aquatics","0","0","0"
"715543829","UKR","female","1.76","101","weightlifting","0","0","0"
"273869635","RUS","female","1.7","50","gymnastics","1","0","0"
"766355560","UKR","female","1.62","50","aquatics","0","0","0"
"725232541","RUS","female","1.65","44","gymnastics","1","0","0"
"913288591","UKR","female","1.68","69","canoe","0","0","0"
"874606295","RUS","female","1.62","62","cycling","0","1","0"
"467136839","LAT","female","1.69","65","wrestling","0","0","0"
"85844393","GER","female","1.71","56","gymnastics","0","0","0"
"429085507","BLR","female","1.62","67","weightlifting","0","0","0"
"477742641","BLR","female","1.63","57","modern pentathlon","0","0","0"
"204362655","BLR","female","1.61","45","athletics","0","0","0"
"830248205","UKR","female","1.77","60","aquatics","0","0","0"
"369555302","UZB","female","1.7","49","gymnastics","0","0","0"
"610974773","UKR","female","1.78","68","modern pentathlon","0","0","0"
"27612186","KAZ","female","1.67","54","athletics","0","0","0"
"711528333","TJK","female","1.65","50","aquatics","0","0","0"
"422580925","BLR","female","1.92","82","basketball","0","0","0"
"357399509","UKR","female","1.69","49","gymnastics","0","0","0"
"673911488","KAZ","female","1.74","55","athletics","0","0","0"
"347049681","KAZ","female","1.76","60","athletics","0","0","0"
"623313333","UKR","male","1.86","75","fencing","0","0","0"
"234780868","ROU","female","1.67","49","athletics","0","0","0"
"964678292","MNE","female","1.75","67","handball","0","0","0"
"775627135","CRO","male","1.86","87","aquatics","0","1","0"
"949150339","ESP","male","1.86","80","canoe","0","0","0"
"955892799","DEN","male","1.8","80","equestrian","0","0","0"
"449230343","DEN","male","1.86","74","aquatics","0","0","0"
"289946138","NOR","male","","","sailing","0","0","0"
"130198005","USA","male","1.96","92","rowing","0","0","0"
"248819461","BRA","male","1.69","64","canoe","0","0","0"
"292858869","RSA","female","1.69","55","football","0","0","0"
"375239282","RSA","male","1.75","69","football","0","0","0"
"7192762","SRB","male","1.91","78","athletics","0","0","0"
"995131091","ARM","male","1.8","77","weightlifting","0","0","0"
"222880699","HUN","male","1.74","67","cycling","0","0","0"
"257770574","HUN","male","1.93","82","fencing","0","0","1"
"140531805","POR","male","1.71","68","football","0","0","0"
"511065132","GER","male","1.91","125","judo","0","0","0"
"662859051","POR","male","1.68","57","cycling","0","0","0"
"954547244","GER","male","1.74","80","shooting","0","0","0"
"580669644","ANG","male","1.8","76","rowing","0","0","0"
