MONTH,DAY,TIME,TEMP,PRESSURE
6,179,12,16.7,10164
6,179,13,16.8,10170
6,179,14,16.5,10176
6,179,15,17.6,10179
6,179,16,17.3,10180
6,179,17,16.4,10184
6,179,18,16.1,10186
6,179,19,15.1,10189
6,179,20,13.1,10191
6,179,21,11.5,10193
6,179,22,11.4,10195
6,179,23,11.6,10195
6,179,24,11.6,10195
6,180,1,10.6,10190
6,180,2,9.8,10185
6,180,3,9.3,10183
6,180,4,9.6,10183
6,180,5,12.3,10182
6,180,6,13.8,10180
6,180,7,15.2,10178
6,180,8,17.7,10174
6,180,9,18.3,10171
6,180,10,18.4,10167
6,180,11,17.2,10162
6,180,12,18.1,10156
6,180,13,17.8,10152
6,180,14,17.9,10146
6,180,15,18.0,10138
6,180,16,19.5,10129
6,180,17,18.1,10119
6,180,18,15.6,10118
6,180,19,15.7,10114
6,180,20,15.2,10108
6,180,21,14.1,10111
6,180,22,13.3,10101
6,180,23,13.3,10096
6,180,24,13.8,10090
6,181,1,14.0,10086
6,181,2,14.2,10080
6,181,3,13.6,10080
6,181,4,13.7,10079
6,181,5,14.5,10085
6,181,6,15.1,10090
6,181,7,15.3,10098
6,181,8,15.9,10102
6,181,9,15.8,10106
6,181,10,15.6,10114
6,181,11,17.3,10116
6,181,12,18.0,10115
6,181,13,18.2,10113
6,181,14,19.4,10109
6,181,15,19.1,10106
6,181,16,17.3,10106
6,181,17,16.1,10107
6,181,18,15.1,10105
6,181,19,15.0,10102
6,181,20,15.0,10100
6,181,21,15.1,10100
6,181,22,14.9,10097
6,181,23,14.9,10095
6,181,24,15.2,10090
6,182,1,14.8,10087
6,182,2,14.7,10086
6,182,3,14.7,10087
6,182,4,14.6,10091
6,182,5,14.7,10092
6,182,6,14.9,10095
6,182,7,15.2,10099
6,182,8,16.0,10103
6,182,9,15.6,10106
6,182,10,15.5,10107
6,182,11,16.8,10106
6,182,12,16.3,10106
6,182,13,16.8,10103
6,182,14,17.0,10107
6,182,15,17.6,10107
6,182,16,17.3,10108
6,182,17,17.0,10108
6,182,18,16.7,10111
6,182,19,16.8,10114
6,182,20,16.1,10113
6,182,21,16.5,10113
6,182,22,16.8,10112
6,182,23,16.4,10108
6,182,24,16.4,10102
7,183,1,16.3,10100
7,183,2,16.5,10099
7,183,3,16.3,10098
7,183,4,16.5,10096
7,183,5,16.7,10098
7,183,6,16.9,10101
7,183,7,15.7,10105
7,183,8,16.5,10107
7,183,9,16.5,10110
7,183,10,17.3,10111
7,183,11,17.2,10109
7,183,12,17.3,10108
7,183,13,17.8,10105
7,183,14,16.7,10105
7,183,15,17.2,10101
7,183,16,17.2,10099
7,183,17,16.1,10096
7,183,18,15.8,10093
7,183,19,16.0,10086
7,183,20,15.9,10086
7,183,21,15.6,10092
7,183,22,14.8,10092
7,183,23,14.8,10090
7,183,24,14.8,10093
7,184,1,15.0,10091
7,184,2,14.8,10095
7,184,3,14.2,10100
7,184,4,13.6,10103
7,184,5,14.0,10106
7,184,6,14.5,10110
7,184,7,14.7,10114
7,184,8,16.2,10118
7,184,9,15.4,10123
7,184,10,16.3,10126
7,184,11,15.9,10129
7,184,12,15.0,10132
7,184,13,16.2,10136
7,184,14,16.5,10141
7,184,15,17.0,10145
7,184,16,16.9,10147
7,184,17,16.9,10151
7,184,18,15.6,10153
7,184,19,15.4,10155
7,184,20,14.8,10160
7,184,21,14.3,10161
7,184,22,15.1,10159
7,184,23,12.6,10162
7,184,24,12.9,10162
7,185,1,14.3,10160
7,185,2,12.9,10161
7,185,3,11.3,10164
7,185,4,14.2,10166
7,185,5,14.5,10169
7,185,6,15.4,10173
7,185,7,15.9,10177
7,185,8,16.2,10180
7,185,9,16.3,10184
7,185,10,17.2,10187
7,185,11,16.4,10191
7,185,12,17.6,10193
7,185,13,17.2,10196
7,185,14,17.6,10198
7,185,15,17.4,10198
7,185,16,17.5,10199
7,185,17,17.3,10199
7,185,18,16.9,10201
7,185,19,16.3,10204
7,185,20,13.7,10204
7,185,21,11.9,10208
7,185,22,11.1,10209
7,185,23,11.0,10210
7,185,24,11.6,10208
7,186,1,10.8,10205
7,186,2,10.2,10202
7,186,3,9.7,10197
7,186,4,9.7,10201
7,186,5,11.9,10202
7,186,6,15.6,10203
7,186,7,17.6,10204
7,186,8,18.4,10204
7,186,9,18.7,10205
7,186,10,20.3,10202
7,186,11,18.9,10199
7,186,12,20.1,10197
7,186,13,20.5,10194
7,186,14,20.3,10189
7,186,15,19.7,10188
7,186,16,20.0,10182
7,186,17,19.5,10179
7,186,18,18.8,10177
7,186,19,17.3,10175
7,186,20,15.4,10174
7,186,21,15.0,10174
7,186,22,13.7,10169
7,186,23,12.6,10165
7,186,24,13.6,10161
7,187,1,12.5,10155
7,187,2,14.7,10148
7,187,3,16.3,10142
7,187,4,16.1,10137
7,187,5,16.0,10134
7,187,6,15.8,10133
7,187,7,15.9,10134
7,187,8,16.2,10134
7,187,9,17.2,10136
7,187,10,17.2,10139
7,187,11,16.2,10143
7,187,12,17.4,10145
7,187,13,16.5,10153
7,187,14,15.5,10162
7,187,15,16.9,10169
7,187,16,15.6,10173
7,187,17,15.5,10180
7,187,18,15.1,10183
7,187,19,14.6,10187
7,187,20,13.7,10191
7,187,21,13.6,10192
7,187,22,13.1,10192
7,187,23,11.9,10192
7,187,24,14.0,10195
7,188,1,12.7,10197
7,188,2,11.3,10195
7,188,3,10.3,10194
7,188,4,8.9,10196
7,188,5,11.8,10201
7,188,6,14.6,10205
7,188,7,15.3,10210
7,188,8,16.2,10213
7,188,9,16.3,10217
7,188,10,16.5,10222
7,188,11,16.7,10225
7,188,12,17.4,10226
7,188,13,17.8,10228
7,188,14,17.1,10229
7,188,15,16.6,10229
7,188,16,16.3,10225
7,188,17,16.9,10226
7,188,18,15.8,10225
7,188,19,15.7,10224
7,188,20,13.4,10225
7,188,21,11.6,10225
7,188,22,11.2,10224
7,188,23,10.9,10225
7,188,24,10.2,10223
7,189,1,9.7,10218
7,189,2,9.4,10214
7,189,3,9.2,10213
7,189,4,10.0,10215
7,189,5,12.0,10218
7,189,6,14.4,10219
7,189,7,15.7,10217
7,189,8,17.3,10215
7,189,9,18.3,10214
7,189,10,19.3,10212
7,189,11,19.6,10209
7,189,12,20.6,10203
7,189,13,20.8,10200
7,189,14,20.4,10196
7,189,15,21.0,10195
7,189,16,20.5,10190
7,189,17,19.2,10189
7,189,18,18.2,10185
7,189,19,17.5,10181
7,189,20,16.6,10180
7,189,21,15.6,10179
7,189,22,15.8,10177
7,189,23,15.1,10174
7,189,24,13.7,10171
7,190,1,13.5,10164
7,190,2,13.2,10158
7,190,3,12.9,10152
7,190,4,13.7,10148
7,190,5,15.6,10141
7,190,6,16.4,10140
7,190,7,16.8,10137
7,190,8,17.2,10140
7,190,9,16.8,10138
7,190,10,16.9,10144
7,190,11,15.3,10145
7,190,12,17.3,10148
7,190,13,17.7,10151
7,190,14,19.3,10150
7,190,15,19.9,10151
7,190,16,20.1,10154
7,190,17,20.1,10156
7,190,18,19.2,10159
7,190,19,17.7,10166
7,190,20,17.2,10171
7,190,21,16.9,10176
7,190,22,16.1,10179
7,190,23,15.6,10181
7,190,24,14.3,10184
7,191,1,14.2,10185
7,191,2,14.8,10185
7,191,3,14.8,10186
7,191,4,14.2,10185
7,191,5,15.3,10185
7,191,6,17.6,10190
7,191,7,19.3,10190
7,191,8,19.9,10193
7,191,9,20.6,10191
7,191,10,20.8,10190
7,191,11,21.4,10188
7,191,12,20.8,10189
7,191,13,21.9,10185
7,191,14,21.0,10181
7,191,15,21.9,10175
7,191,16,21.2,10173
7,191,17,20.0,10163
7,191,18,19.7,10160
7,191,19,19.2,10157
7,191,20,19.3,10155
7,191,21,18.9,10154
7,191,22,19.0,10151
7,191,23,18.4,10148
7,191,24,17.9,10144
7,192,1,17.5,10140
7,192,2,17.1,10135
7,192,3,16.3,10129
7,192,4,16.5,10122
7,192,5,17.5,10123
7,192,6,18.6,10120
7,192,7,20.4,10119
7,192,8,21.3,10116
7,192,9,22.5,10110
7,192,10,22.5,10105
7,192,11,23.6,10101
7,192,12,22.7,10097
7,192,13,22.4,10095
7,192,14,22.4,10090
7,192,15,20.6,10091
7,192,16,20.1,10090
7,192,17,19.3,10090
7,192,18,19.6,10084
7,192,19,18.4,10084
7,192,20,18.5,10081
7,192,21,18.7,10083
7,192,22,19.1,10073
7,192,23,18.4,10076
7,192,24,17.5,10074
7,193,1,17.1,10074
7,193,2,16.9,10073
7,193,3,16.5,10073
7,193,4,16.2,10073
7,193,5,16.6,10072
7,193,6,17.6,10074
7,193,7,17.3,10075
7,193,8,18.2,10077
7,193,9,18.2,10082
7,193,10,18.0,10082
7,193,11,19.1,10084
7,193,12,18.9,10091
7,193,13,19.9,10092
7,193,14,19.5,10095
7,193,15,19.9,10095
7,193,16,20.2,10094
7,193,17,19.1,10097
7,193,18,18.6,10097
7,193,19,17.8,10098
7,193,20,17.5,10101
7,193,21,17.3,10104
7,193,22,17.1,10104
7,193,23,16.5,10104
7,193,24,16.7,10102
7,194,1,17.0,10103
7,194,2,16.8,10101
7,194,3,16.1,10102
7,194,4,16.2,10105
7,194,5,16.4,10108
7,194,6,16.6,10112
7,194,7,17.7,10114
7,194,8,17.4,10117
7,194,9,18.6,10117
7,194,10,19.1,10119
7,194,11,19.1,10118
7,194,12,19.7,10121
7,194,13,19.1,10119
7,194,14,19.2,10121
7,194,15,18.1,10122
7,194,16,18.1,10122
7,194,17,18.1,10124
7,194,18,17.7,10126
7,194,19,16.2,10124
7,194,20,14.2,10126
7,194,21,13.1,10129
7,194,22,11.9,10126
7,194,23,11.4,10125
7,194,24,12.5,10122
7,195,1,13.8,10121
7,195,2,13.6,10122
7,195,3,13.7,10118
7,195,4,13.5,10118
7,195,5,14.3,10119
7,195,6,15.1,10122
7,195,7,15.7,10124
7,195,8,16.3,10129
7,195,9,16.9,10132
7,195,10,16.2,10136
7,195,11,17.1,10143
7,195,12,17.8,10150
7,195,13,18.1,10154
7,195,14,17.4,10159
7,195,15,17.5,10163
7,195,16,16.9,10167
7,195,17,16.6,10168
7,195,18,15.8,10174
7,195,19,15.1,10178
7,195,20,14.7,10183
7,195,21,13.2,10186
7,195,22,14.2,10188
7,195,23,14.1,10190
7,195,24,12.9,10189
7,196,1,13.0,10187
7,196,2,13.6,10185
7,196,3,14.0,10183
7,196,4,13.9,10184
7,196,5,14.6,10190
7,196,6,15.0,10193
7,196,7,16.2,10195
7,196,8,16.8,10200
7,196,9,16.8,10203
7,196,10,16.1,10208
7,196,11,16.8,10212
7,196,12,17.7,10216
7,196,13,17.3,10219
7,196,14,17.9,10224
7,196,15,17.6,10227
7,196,16,17.1,10231
7,196,17,16.5,10236
7,196,18,15.8,10237
7,196,19,15.2,10238
7,196,20,14.0,10241
7,196,21,13.8,10245
7,196,22,13.8,10246
7,196,23,13.7,10246
7,196,24,14.0,10246
7,197,1,13.9,10248
7,197,2,14.0,10245
7,197,3,13.7,10247
7,197,4,12.2,10247
7,197,5,13.7,10249
7,197,6,14.9,10249
7,197,7,16.1,10252
7,197,8,17.3,10253
7,197,9,18.6,10254
7,197,10,19.4,10254
7,197,11,19.3,10254
7,197,12,18.7,10260
7,197,13,18.6,10260
7,197,14,18.6,10260
7,197,15,18.6,10258
7,197,16,18.4,10255
7,197,17,17.6,10253
7,197,18,17.4,10249
7,197,19,17.5,10245
7,197,20,16.7,10245
7,197,21,17.4,10244
7,197,22,17.5,10242
7,197,23,17.5,10246
7,197,24,17.4,10239
7,198,1,17.3,10237
7,198,2,17.4,10235
7,198,3,17.4,10236
7,198,4,17.5,10237
7,198,5,17.7,10236
7,198,6,18.2,10236
7,198,7,18.7,10239
7,198,8,19.1,10242
7,198,9,19.2,10243
7,198,10,19.1,10243
7,198,11,19.8,10244
7,198,12,19.9,10244
7,198,13,20.3,10242
7,198,14,20.2,10241
7,198,15,20.5,10239
7,198,16,20.9,10237
7,198,17,20.8,10230
7,198,18,20.3,10228
7,198,19,20.6,10224
7,198,20,20.4,10222
7,198,21,19.4,10219
7,198,22,20.1,10218
7,198,23,20.2,10217
7,198,24,18.6,10220
7,199,1,17.8,10218
7,199,2,18.2,10216
7,199,3,18.0,10214
7,199,4,17.8,10215
7,199,5,17.6,10216
7,199,6,18.5,10217
7,199,7,18.8,10219
7,199,8,19.0,10220
7,199,9,19.4,10222
7,199,10,20.1,10223
7,199,11,21.1,10220
7,199,12,21.8,10219
7,199,13,22.1,10218
7,199,14,21.8,10216
7,199,15,21.5,10215
7,199,16,21.3,10212
7,199,17,21.2,10211
7,199,18,20.7,10212
7,199,19,19.8,10211
7,199,20,18.2,10214
7,199,21,16.7,10217
7,199,22,15.9,10216
7,199,23,15.3,10217
7,199,24,15.2,10215
7,200,1,15.0,10211
7,200,2,15.4,10209
7,200,3,14.0,10207
7,200,4,13.2,10209
7,200,5,14.3,10211
7,200,6,18.2,10213
7,200,7,20.5,10215
7,200,8,21.7,10217
7,200,9,22.6,10220
7,200,10,23.7,10223
7,200,11,24.2,10224
7,200,12,24.1,10226
7,200,13,24.0,10225
7,200,14,23.5,10226
7,200,15,23.8,10223
7,200,16,24.0,10220
7,200,17,23.1,10218
7,200,18,22.2,10216
7,200,19,21.0,10217
7,200,20,17.3,10219
7,200,21,15.0,10220
7,200,22,14.1,10222
7,200,23,13.4,10221
7,200,24,12.8,10220
7,201,1,12.7,10218
7,201,2,12.1,10216
7,201,3,12.1,10213
7,201,4,12.4,10213
7,201,5,14.5,10214
7,201,6,18.7,10215
7,201,7,20.7,10214
7,201,8,23.4,10214
7,201,9,25.5,10213
7,201,10,27.1,10209
7,201,11,27.7,10206
7,201,12,28.3,10200
7,201,13,29.1,10196
7,201,14,29.3,10191
7,201,15,29.6,10186
7,201,16,29.5,10181
7,201,17,29.3,10176
7,201,18,27.7,10174
7,201,19,26.1,10173
7,201,20,24.6,10172
7,201,21,23.7,10171
7,201,22,21.9,10171
7,201,23,21.7,10166
7,201,24,20.8,10163
7,202,1,20.8,10158
7,202,2,20.1,10152
7,202,3,19.8,10146
7,202,4,18.8,10143
7,202,5,19.9,10140
7,202,6,21.8,10135
7,202,7,23.9,10130
7,202,8,26.3,10123
7,202,9,28.3,10116
7,202,10,30.1,10110
7,202,11,30.9,10105
7,202,12,31.7,10101
7,202,13,31.4,10105
7,202,14,24.8,10107
7,202,15,24.8,10107
7,202,16,26.2,10109
7,202,17,26.3,10107
7,202,18,26.5,10108
7,202,19,23.2,10110
7,202,20,21.4,10116
7,202,21,21.6,10121
7,202,22,19.7,10124
7,202,23,18.1,10125
7,202,24,17.6,10123
7,203,1,17.1,10124
7,203,2,17.2,10128
7,203,3,17.6,10129
7,203,4,17.6,10131
7,203,5,18.1,10133
7,203,6,20.0,10136
7,203,7,21.6,10142
7,203,8,22.5,10145
7,203,9,22.4,10150
7,203,10,22.5,10150
7,203,11,23.0,10153
7,203,12,22.6,10155
7,203,13,22.3,10159
7,203,14,22.3,10160
7,203,15,21.9,10161
7,203,16,21.5,10163
7,203,17,20.4,10165
7,203,18,19.2,10163
7,203,19,18.3,10166
7,203,20,17.9,10170
7,203,21,17.9,10173
7,203,22,18.0,10173
7,203,23,17.6,10172
7,203,24,17.5,10171
7,204,1,17.8,10169
7,204,2,17.9,10165
7,204,3,18.0,10165
7,204,4,18.3,10166
7,204,5,18.4,10168
7,204,6,18.6,10170
7,204,7,18.9,10172
7,204,8,19.4,10174
7,204,9,20.9,10173
7,204,10,22.1,10175
7,204,11,22.0,10173
7,204,12,22.7,10174
7,204,13,22.8,10174
7,204,14,23.2,10173
7,204,15,23.4,10175
7,204,16,23.0,10174
7,204,17,22.0,10172
7,204,18,21.4,10174
7,204,19,20.4,10177
7,204,20,20.1,10177
7,204,21,20.8,10183
7,204,22,19.6,10185
7,204,23,19.1,10186
7,204,24,18.6,10183
7,205,1,18.5,10184
7,205,2,18.8,10187
7,205,3,18.8,10184
7,205,4,18.4,10185
7,205,5,19.1,10187
7,205,6,19.2,10190
7,205,7,19.4,10192
7,205,8,21.1,10192
7,205,9,22.7,10193
7,205,10,22.8,10195
7,205,11,22.2,10199
7,205,12,21.9,10199
7,205,13,21.8,10199
7,205,14,21.5,10200
7,205,15,21.8,10198
7,205,16,21.6,10197
7,205,17,20.5,10198
7,205,18,19.8,10196
7,205,19,19.3,10196
7,205,20,17.9,10199
7,205,21,17.5,10203
7,205,22,18.6,10205
7,205,23,18.5,10207
7,205,24,18.2,10207
7,206,1,18.2,10204
7,206,2,18.3,10200
7,206,3,18.3,10202
7,206,4,18.2,10200
7,206,5,18.1,10198
7,206,6,18.6,10197
7,206,7,19.6,10200
7,206,8,21.2,10199
7,206,9,21.9,10200
7,206,10,21.8,10199
7,206,11,23.1,10197
7,206,12,22.3,10199
7,206,13,22.9,10196
7,206,14,21.4,10195
7,206,15,21.7,10193
7,206,16,21.3,10189
7,206,17,21.9,10187
7,206,18,20.6,10188
7,206,19,19.6,10188
7,206,20,18.2,10191
7,206,21,17.8,10190
7,206,22,17.4,10189
7,206,23,16.1,10187
7,206,24,16.2,10186
7,207,1,17.8,10184
7,207,2,18.9,10181
7,207,3,18.4,10179
7,207,4,18.8,10177
7,207,5,19.0,10178
7,207,6,19.2,10179
7,207,7,19.5,10182
7,207,8,19.5,10184
7,207,9,19.2,10185
7,207,10,18.6,10188
7,207,11,19.9,10190
7,207,12,20.0,10194
7,207,13,20.1,10195
7,207,14,20.5,10196
7,207,15,19.9,10195
7,207,16,19.6,10196
7,207,17,19.1,10196
7,207,18,19.2,10198
7,207,19,17.7,10199
7,207,20,15.2,10204
7,207,21,14.8,10204
7,207,22,14.0,10204
7,207,23,14.1,10203
7,207,24,13.2,10202
7,208,1,13.3,10201
7,208,2,14.5,10199
7,208,3,14.4,10198
7,208,4,14.6,10198
7,208,5,15.6,10201
7,208,6,16.8,10204
7,208,7,19.7,10206
7,208,8,20.9,10208
7,208,9,21.2,10210
7,208,10,21.9,10210
7,208,11,22.7,10210
7,208,12,22.5,10209
7,208,13,22.3,10208
7,208,14,21.7,10209
7,208,15,21.1,10208
7,208,16,20.3,10206
7,208,17,19.8,10205
7,208,18,19.1,10203
7,208,19,18.7,10202
7,208,20,17.2,10201
7,208,21,17.0,10200
7,208,22,16.9,10199
7,208,23,16.8,10197
7,208,24,17.1,10192
7,209,1,17.1,10187
7,209,2,17.2,10181
7,209,3,16.5,10175
7,209,4,15.2,10171
7,209,5,15.4,10169
7,209,6,16.6,10168
7,209,7,17.8,10167
7,209,8,18.3,10163
7,209,9,18.9,10162
7,209,10,18.6,10160
7,209,11,18.3,10158
7,209,12,19.5,10156
7,209,13,18.5,10155
7,209,14,18.3,10154
7,209,15,18.0,10154
7,209,16,17.8,10153
7,209,17,17.7,10153
7,209,18,17.7,10155
7,209,19,17.9,10157
7,209,20,17.2,10160
7,209,21,17.0,10161
7,209,22,16.5,10162
7,209,23,16.6,10160
7,209,24,17.0,10158
7,210,1,16.8,10154
7,210,2,16.7,10152
7,210,3,16.6,10148
7,210,4,16.9,10147
7,210,5,17.3,10146
7,210,6,18.1,10143
7,210,7,18.3,10141
7,210,8,19.6,10142
7,210,9,19.8,10142
7,210,10,20.3,10142
7,210,11,20.5,10142
7,210,12,20.9,10141
7,210,13,21.3,10136
7,210,14,21.7,10134
7,210,15,19.8,10135
7,210,16,19.3,10134
7,210,17,18.9,10133
7,210,18,18.4,10134
7,210,19,18.0,10136
7,210,20,17.2,10131
7,210,21,15.4,10131
7,210,22,14.8,10129
7,210,23,16.2,10127
7,210,24,16.1,10124
7,211,1,16.3,10119
7,211,2,16.6,10115
7,211,3,17.0,10112
7,211,4,17.1,10110
7,211,5,17.5,10110
7,211,6,18.1,10109
7,211,7,18.8,10107
7,211,8,18.9,10107
7,211,9,20.0,10106
7,211,10,19.5,10106
7,211,11,18.5,10109
7,211,12,20.0,10109
7,211,13,18.7,10112
7,211,14,20.4,10112
7,211,15,20.2,10111
7,211,16,20.2,10110
7,211,17,19.9,10110
7,211,18,19.2,10111
7,211,19,18.9,10112
7,211,20,18.7,10113
7,211,21,18.4,10113
7,211,22,17.6,10115
7,211,23,17.8,10114
7,211,24,17.3,10112
7,212,1,17.6,10111
7,212,2,17.6,10110
7,212,3,17.0,10109
7,212,4,16.9,10110
7,212,5,17.3,10112
7,212,6,17.9,10116
7,212,7,18.2,10120
7,212,8,18.7,10124
7,212,9,18.6,10125
7,212,10,19.5,10127
7,212,11,20.1,10129
7,212,12,20.9,10129
7,212,13,21.1,10130
7,212,14,20.4,10130
7,212,15,20.0,10131
7,212,16,19.7,10131
7,212,17,19.0,10130
7,212,18,18.3,10130
7,212,19,17.8,10130
7,212,20,17.4,10134
7,212,21,17.0,10132
7,212,22,16.7,10132
7,212,23,16.5,10132
7,212,24,16.7,10134
7,213,1,16.2,10130
7,213,2,15.8,10131
7,213,3,15.3,10132
7,213,4,14.6,10130
7,213,5,14.9,10132
7,213,6,16.4,10136
7,213,7,17.4,10139
7,213,8,17.6,10142
7,213,9,17.3,10143
7,213,10,17.3,10148
7,213,11,18.4,10151
7,213,12,18.8,10155
7,213,13,18.6,10156
7,213,14,18.8,10163
7,213,15,17.8,10165
7,213,16,17.5,10167
7,213,17,17.9,10170
7,213,18,16.7,10174
7,213,19,16.0,10177
7,213,20,13.7,10178
7,213,21,13.7,10180
7,213,22,13.4,10181
7,213,23,13.7,10181
7,213,24,13.6,10180
8,214,1,13.4,10178
8,214,2,14.4,10176
8,214,3,14.3,10174
8,214,4,14.6,10172
8,214,5,15.6,10172
8,214,6,15.7,10174
8,214,7,17.7,10177
8,214,8,17.3,10178
8,214,9,18.8,10179
8,214,10,19.4,10183
8,214,11,19.0,10186
8,214,12,18.9,10188
8,214,13,18.5,10190
8,214,14,18.3,10190
8,214,15,18.3,10188
8,214,16,18.1,10187
8,214,17,17.9,10184
8,214,18,17.3,10180
8,214,19,15.7,10180
8,214,20,14.4,10178
8,214,21,14.5,10176
8,214,22,15.4,10171
8,214,23,15.7,10166
8,214,24,14.4,10164
8,215,1,14.6,10158
8,215,2,14.8,10152
8,215,3,14.8,10144
8,215,4,14.4,10140
8,215,5,14.3,10136
8,215,6,14.1,10132
8,215,7,14.7,10127
8,215,8,15.0,10125
8,215,9,15.3,10120
8,215,10,15.6,10118
8,215,11,16.6,10116
8,215,12,17.3,10113
8,215,13,17.8,10113
8,215,14,18.1,10112
8,215,15,18.5,10110
8,215,16,18.7,10107
8,215,17,18.4,10105
8,215,18,18.5,10105
8,215,19,18.4,10108
8,215,20,18.4,10107
8,215,21,18.6,10108
8,215,22,18.5,10107
8,215,23,18.3,10104
8,215,24,18.5,10102
8,216,1,18.4,10098
8,216,2,18.3,10096
8,216,3,18.1,10090
8,216,4,18.2,10086
8,216,5,18.6,10084
8,216,6,18.7,10082
8,216,7,18.5,10081
8,216,8,18.7,10082
8,216,9,18.8,10083
8,216,10,19.5,10084
8,216,11,20.1,10084
8,216,12,20.3,10084
8,216,13,20.1,10084
8,216,14,20.0,10086
8,216,15,19.8,10085
8,216,16,20.0,10083
8,216,17,20.1,10079
8,216,18,19.8,10074
8,216,19,19.0,10075
8,216,20,18.2,10076
8,216,21,18.1,10077
8,216,22,18.3,10078
8,216,23,17.7,10079
8,216,24,17.6,10080
8,217,1,17.7,10080
8,217,2,17.4,10078
8,217,3,17.0,10076
8,217,4,16.8,10075
8,217,5,17.0,10077
8,217,6,17.4,10079
8,217,7,18.3,10081
8,217,8,18.1,10087
8,217,9,18.4,10088
8,217,10,18.8,10091
8,217,11,17.8,10092
8,217,12,19.4,10094
8,217,13,19.3,10097
8,217,14,19.4,10098
8,217,15,19.6,10101
8,217,16,19.8,10102
8,217,17,19.1,10105
8,217,18,18.9,10106
8,217,19,18.0,10111
8,217,20,17.9,10114
8,217,21,17.2,10117
8,217,22,17.3,10119
8,217,23,17.2,10120
8,217,24,16.5,10123
8,218,1,16.4,10128
8,218,2,15.3,10129
8,218,3,16.5,10135
8,218,4,16.4,10141
8,218,5,17.2,10148
8,218,6,17.8,10156
8,218,7,18.3,10162
8,218,8,18.0,10167
8,218,9,18.8,10175
8,218,10,19.2,10183
8,218,11,19.8,10188
8,218,12,19.3,10194
8,218,13,20.0,10197
8,218,14,19.0,10201
8,218,15,19.6,10204
8,218,16,18.2,10206
8,218,17,18.0,10209
8,218,18,17.5,10214
8,218,19,16.7,10218
8,218,20,14.4,10224
8,218,21,13.6,10229
8,218,22,13.7,10229
8,218,23,13.1,10229
8,218,24,13.2,10228
8,219,1,13.2,10227
8,219,2,13.1,10225
8,219,3,15.2,10224
8,219,4,15.7,10225
8,219,5,16.0,10226
8,219,6,16.3,10229
8,219,7,17.5,10233
8,219,8,18.8,10240
8,219,9,19.9,10243
8,219,10,20.0,10249
8,219,11,19.5,10256
8,219,12,19.3,10261
8,219,13,19.7,10267
8,219,14,18.9,10273
8,219,15,18.9,10278
8,219,16,18.7,10278
8,219,17,18.4,10278
8,219,18,17.8,10278
8,219,19,16.3,10284
8,219,20,13.0,10285
8,219,21,13.0,10285
8,219,22,11.9,10283
8,219,23,12.2,10279
8,219,24,12.8,10275
8,220,1,13.5,10268
8,220,2,14.6,10264
8,220,3,14.6,10261
8,220,4,14.2,10258
8,220,5,15.4,10255
8,220,6,16.6,10254
8,220,7,17.2,10251
8,220,8,17.7,10250
8,220,9,17.8,10247
8,220,10,19.1,10247
8,220,11,19.9,10245
8,220,12,19.8,10241
8,220,13,20.9,10235
8,220,14,22.8,10227
8,220,15,21.7,10225
8,220,16,21.4,10219
8,220,17,20.9,10212
8,220,18,20.8,10206
8,220,19,20.5,10204
8,220,20,20.0,10201
8,220,21,19.3,10195
8,220,22,18.7,10193
8,220,23,18.7,10188
8,220,24,18.0,10184
8,221,1,18.0,10179
8,221,2,18.0,10174
8,221,3,17.8,10175
8,221,4,17.8,10178
8,221,5,17.5,10181
8,221,6,17.5,10182
8,221,7,17.8,10185
8,221,8,18.3,10188
8,221,9,18.4,10193
8,221,10,17.7,10196
8,221,11,17.9,10197
8,221,12,18.2,10203
8,221,13,18.9,10205
8,221,14,18.3,10206
8,221,15,18.9,10205
8,221,16,18.6,10206
8,221,17,17.6,10207
8,221,18,17.3,10207
8,221,19,15.1,10213
8,221,20,13.9,10211
8,221,21,13.1,10211
8,221,22,13.3,10209
8,221,23,13.5,10209
8,221,24,13.6,10208
8,222,1,14.1,10205
8,222,2,12.3,10199
8,222,3,11.5,10207
8,222,4,10.7,10206
8,222,5,10.4,10210
8,222,6,11.5,10210
8,222,7,12.5,10211
8,222,8,14.4,10217
8,222,9,14.8,10222
8,222,10,15.6,10228
8,222,11,15.3,10230
8,222,12,16.1,10231
8,222,13,16.5,10234
8,222,14,16.7,10233
8,222,15,14.3,10234
8,222,16,16.0,10231
8,222,17,15.6,10231
8,222,18,14.0,10227
8,222,19,13.5,10227
8,222,20,13.0,10226
8,222,21,12.2,10223
8,222,22,13.2,10221
8,222,23,12.9,10219
8,222,24,12.7,10218
8,223,1,11.8,10217
8,223,2,11.2,10213
8,223,3,10.8,10212
8,223,4,11.0,10210
8,223,5,11.5,10215
8,223,6,12.3,10216
8,223,7,14.5,10219
8,223,8,14.5,10223
8,223,9,16.1,10225
8,223,10,15.9,10227
8,223,11,15.1,10229
8,223,12,15.9,10230
8,223,13,15.8,10232
8,223,14,16.0,10232
8,223,15,15.4,10235
8,223,16,15.1,10236
8,223,17,15.4,10237
8,223,18,14.7,10237
8,223,19,12.2,10238
8,223,20,9.5,10241
8,223,21,8.4,10242
8,223,22,8.0,10240
8,223,23,8.1,10238
8,223,24,8.8,10233
8,224,1,9.7,10230
8,224,2,10.8,10226
8,224,3,12.5,10221
8,224,4,12.7,10215
8,224,5,12.8,10209
8,224,6,13.2,10205
