RowNumber,Exited,P_Hat
8047,0,0.400199224
9906,1,0.400126538
2648,1,0.399956956
2213,0,0.399875319
6518,0,0.399643224
2535,0,0.399500429
430,1,0.399371083
9329,0,0.399311307
278,0,0.399310419
6657,0,0.399236652
4342,0,0.399096775
1839,1,0.398969433
7732,1,0.398965054
2917,1,0.39890973
2553,0,0.398894708
4994,0,0.398809206
9766,0,0.398671263
3725,1,0.398550528
8808,1,0.398201218
3241,1,0.397883714
551,0,0.397809904
8373,0,0.397746724
8875,0,0.39763954
1642,0,0.397501811
1118,1,0.39749716
8967,0,0.397420494
1704,0,0.397244919
1247,0,0.397222319
231,0,0.397164662
6681,0,0.397137905
2931,0,0.397111366
1631,1,0.397079145
9113,0,0.396877512
3528,0,0.396754374
6097,0,0.396726741
636,0,0.396614928
6265,0,0.396151638
5311,1,0.396122715
2033,1,0.396056075
4729,0,0.396021304
1496,0,0.395992907
6697,0,0.395627128
1709,0,0.395496048
9277,1,0.395218609
4513,1,0.394967416
3604,1,0.394730196
6072,0,0.39473013
544,1,0.394639686
9950,0,0.39460378
1343,0,0.394510034
450,0,0.394350655
6295,0,0.394198716
8866,0,0.3941746
8096,1,0.393978304
958,0,0.393854784
5749,0,0.393327914
7870,1,0.393199101
9689,0,0.392951961
5888,1,0.392791582
1878,1,0.392263928
9639,1,0.392138148
51,0,0.392129114
468,1,0.391904243
2899,1,0.391897266
7483,0,0.391452892
3033,1,0.391397485
8694,1,0.39135269
8672,1,0.391350967
8655,0,0.391257885
2575,1,0.391214265
9338,1,0.391169032
2451,0,0.391068535
3570,1,0.390743662
321,0,0.39057228
9289,0,0.390486243
5805,1,0.390336589
6165,0,0.390299331
5642,0,0.389843709
7811,0,0.389826839
8675,1,0.389718933
5201,0,0.389672471
2396,1,0.38958983
8369,1,0.389551912
2308,0,0.389536854
2222,1,0.389423098
7305,0,0.389349674
4713,1,0.388945295
6204,0,0.388932753
2420,0,0.388836345
7060,0,0.388680753
2671,1,0.388597866
156,1,0.388441523
5909,1,0.388364964
2301,0,0.388126493
3171,1,0.387707781
1323,0,0.387219766
3435,0,0.387106257
5839,1,0.387049465
4400,1,0.387010588
4425,0,0.387002496
4207,1,0.387001945
2242,1,0.386846882
5741,0,0.386355378
2674,0,0.386342408
2795,1,0.386303443
4531,0,0.386281305
5234,1,0.385984692
3606,0,0.385620808
1269,0,0.385466765
7194,0,0.38544778
4926,0,0.385406729
1573,1,0.385318388
9095,0,0.385307671
2789,0,0.385235427
1547,0,0.385109179
7641,0,0.385102321
4324,1,0.384793821
1440,0,0.384551724
1172,1,0.384448954
6501,0,0.384395195
956,0,0.384351385
6779,0,0.384322397
6817,1,0.384198225
3016,0,0.384107396
8898,1,0.384072411
9980,0,0.383802095
236,1,0.383786635
160,0,0.383759257
5778,0,0.383687363
6764,0,0.383549321
7427,1,0.383506481
3397,0,0.383315845
8519,1,0.383234748
885,0,0.382999742
423,1,0.382832656
7137,1,0.382673177
9444,1,0.382480228
8964,1,0.382428523
5236,1,0.382401435
2852,1,0.382305847
1050,1,0.382287047
9377,1,0.382135213
2512,0,0.38189002
5905,1,0.381731859
2433,1,0.381709683
7890,0,0.381684442
9966,0,0.38161417
2878,0,0.381604561
6231,0,0.381562562
4671,0,0.381538859
9839,1,0.381436605
7079,0,0.381276744
5315,1,0.381172072
2728,0,0.381167319
6484,0,0.381151321
3281,1,0.38101937
2152,1,0.380933789
5579,0,0.380796004
1535,1,0.380672077
761,0,0.380573896
2436,0,0.380472239
943,1,0.380419746
5605,0,0.380102823
1697,0,0.379699361
9792,1,0.379372368
8852,0,0.378663158
5908,0,0.378521604
7253,0,0.378376734
152,1,0.37815237
564,1,0.377980496
309,1,0.377978677
54,1,0.377950005
9869,0,0.37794975
5841,0,0.377747965
317,1,0.377584734
1388,0,0.377502211
6718,1,0.377245244
4196,1,0.376966645
4015,1,0.376803461
737,0,0.376649455
6473,1,0.37658748
4489,0,0.376544771
3718,0,0.376540843
9048,0,0.376377295
6635,0,0.376018453
4722,0,0.375890678
1995,1,0.375730047
8300,1,0.375690752
9860,1,0.37568362
8087,0,0.375434936
270,0,0.375299869
5771,0,0.37525565
6865,1,0.375056983
2428,1,0.374417204
2873,1,0.374132713
8337,1,0.374037326
4578,0,0.374023469
8642,1,0.374003227
2714,0,0.373712937
2542,1,0.373700617
7342,1,0.373660874
7283,1,0.373306336
2663,1,0.373195356
7566,1,0.372984489
494,1,0.37291859
734,1,0.372634093
4880,1,0.372619184
3889,0,0.372546028
6640,0,0.372537039
3258,0,0.372478399
3385,0,0.37229801
3309,0,0.372279364
6553,0,0.371661172
3857,0,0.371651439
977,1,0.371536381
3904,0,0.371493622
1246,1,0.371382396
9771,1,0.371233175
6982,1,0.371126468
711,0,0.371059477
9239,0,0.370906382
4682,0,0.370735364
1104,0,0.370705441
7072,0,0.37055532
2827,0,0.370480552
6958,0,0.370301075
5578,0,0.370294309
714,0,0.370132979
2978,1,0.370085738
3080,0,0.370068515
4759,0,0.369977084
3910,0,0.369854358
6957,0,0.369698611
6493,0,0.369679012
2324,0,0.369573903
6439,0,0.369430046
6707,0,0.369252085
9999,1,0.36921059
4744,0,0.369147121
9301,0,0.368846849
3721,0,0.368823781
3659,1,0.368804392
8541,0,0.368309652
3359,1,0.367940848
1255,1,0.367935936
6972,0,0.367826643
531,0,0.367724373
9633,0,0.367634884
2554,1,0.367600476
5339,1,0.367573174
6421,0,0.367337063
5602,0,0.367243179
33,0,0.367197861
7136,0,0.367016028
2179,0,0.366964881
8653,0,0.366614333
3707,0,0.366585242
1048,1,0.366583473
7425,1,0.366486972
9622,0,0.366081868
5923,1,0.365988074
3274,1,0.365973256
2569,1,0.365966845
9832,1,0.365941418
8826,1,0.365914402
2536,1,0.365873448
4008,0,0.365873094
6770,0,0.365780497
5159,0,0.365718937
7749,1,0.365651543
8891,1,0.365638421
895,1,0.3654758
3252,1,0.365416726
5784,0,0.365364776
1967,0,0.365140139
7475,1,0.365112307
6570,1,0.365080329
7815,0,0.364896394
6012,1,0.364698325
6411,0,0.364643775
7835,1,0.364414071
3710,1,0.364311611
2264,0,0.363910939
6622,1,0.363667114
846,0,0.36331211
5213,1,0.363180059
1018,0,0.36304132
8862,0,0.362855627
697,1,0.362820028
4498,1,0.362819726
8439,1,0.362789281
2450,1,0.362767384
7841,0,0.362719298
8537,0,0.362660027
1372,0,0.362642519
6828,1,0.362594144
6250,0,0.362568531
7430,0,0.362541514
6195,0,0.362522104
6737,1,0.362235709
9878,1,0.36190032
2997,0,0.361879866
3461,0,0.361675835
4909,1,0.361576275
3729,0,0.36156041
6404,1,0.361549993
557,0,0.361347308
7280,0,0.361221015
7054,1,0.361116975
8649,1,0.360969728
3029,0,0.360937265
1315,1,0.360886899
1140,0,0.360333048
3185,1,0.360165712
9710,0,0.359940834
5704,0,0.359679742
6565,1,0.359600344
3298,0,0.359312135
4582,0,0.359188222
347,0,0.359171302
7651,0,0.359153583
7857,0,0.358959174
1017,0,0.358643257
6894,0,0.358517692
9302,0,0.357962643
190,0,0.357909416
1680,0,0.357897599
9169,0,0.357730156
3293,0,0.357652373
7502,0,0.357492807
3246,1,0.357467497
8057,1,0.357464192
2454,0,0.356813364
124,0,0.356666653
7028,0,0.356644665
2922,0,0.356598609
5272,1,0.356534418
9166,0,0.356512779
258,0,0.356498285
4049,0,0.356216
6134,0,0.356171543
3744,1,0.356080224
4677,0,0.35605459
8058,0,0.355964229
3318,1,0.355891307
659,0,0.355609006
3654,0,0.355501972
6999,1,0.355501253
5233,1,0.355399451
8832,0,0.355349028
6946,0,0.355284364
4469,0,0.355188792
2847,0,0.355170451
2246,1,0.355097452
2713,0,0.354588797
3865,0,0.354540977
5264,0,0.354417482
1398,1,0.354349279
2953,0,0.35431921
1941,1,0.35419988
6339,0,0.35413052
2736,0,0.354043518
6660,0,0.353799929
3481,1,0.353790215
7509,0,0.353734052
1021,1,0.353674373
6498,1,0.353616522
3842,1,0.353412147
8569,0,0.353317285
5699,0,0.353219252
8405,0,0.353090427
6987,0,0.353075421
4313,1,0.353071414
1441,1,0.353063501
2992,0,0.352711789
2241,0,0.352433245
3565,1,0.35233223
2056,0,0.352155247
3218,0,0.351964024
7790,0,0.351919077
1264,0,0.351873466
4374,1,0.351686777
1053,0,0.351648431
901,1,0.351522681
7792,0,0.351474712
2111,1,0.351420084
899,1,0.351289006
1410,0,0.351220329
7916,1,0.351178147
119,1,0.351090996
8355,0,0.351053772
4210,1,0.350978846
2764,0,0.350863402
4780,1,0.350565242
4800,1,0.350403875
2982,0,0.350252476
207,1,0.35021836
2478,1,0.350172527
8949,1,0.350042387
6627,0,0.349921897
5235,1,0.34989295
1290,1,0.349761486
8042,1,0.349754673
1425,1,0.349591598
7327,0,0.349434375
4010,0,0.34929214
2182,1,0.349169818
7446,1,0.349066472
6255,0,0.348998651
8256,0,0.348989861
6083,0,0.348926983
5848,1,0.348913145
9147,0,0.348827241
9085,1,0.34879946
4221,1,0.348696645
8822,0,0.348690872
8572,0,0.348662304
5889,1,0.348650621
5287,0,0.348517762
4126,0,0.348482415
5351,1,0.34839757
4623,0,0.348299704
9842,0,0.348237414
7878,1,0.348020599
5646,1,0.347915057
2368,1,0.347815175
5286,1,0.347767506
3269,1,0.347674486
85,0,0.347513265
546,0,0.347427714
1667,1,0.347401369
6167,0,0.34739947
7037,0,0.347319991
5337,1,0.347284615
3226,0,0.347029095
3371,1,0.346962263
2616,0,0.34688047
5149,0,0.346716538
5656,1,0.346491351
5728,1,0.346426041
3239,1,0.346370172
4089,0,0.346278528
2563,0,0.346049113
4288,1,0.345716927
9467,1,0.345576104
5305,0,0.34493404
3935,0,0.344853545
6796,0,0.344772196
5924,1,0.344530537
5625,0,0.34441753
3028,0,0.344205795
7728,0,0.344085469
1004,1,0.343880501
4965,1,0.343720554
5481,0,0.343705775
9460,0,0.343516474
362,1,0.343480721
112,0,0.343383708
6523,0,0.343342943
8466,1,0.34327
628,0,0.343254803
1324,1,0.342890649
4376,0,0.342638625
4726,0,0.342613454
2336,1,0.342449837
5143,0,0.342296534
4336,1,0.342095828
7755,1,0.341917785
1944,0,0.341793597
2285,0,0.341690678
8275,0,0.341491843
4497,0,0.341402621
4183,1,0.341315736
6979,0,0.341276758
4863,0,0.341198327
1741,0,0.341056318
5482,1,0.340782337
5430,0,0.340769973
427,0,0.340609449
9238,1,0.340157409
9715,0,0.340077169
525,0,0.340020947
3454,0,0.3400033
9068,0,0.339989273
445,1,0.33985725
8208,0,0.339827356
5415,0,0.33975859
3418,0,0.339737098
4975,1,0.339725623
2382,1,0.339661858
1435,0,0.339439852
8917,0,0.339438979
8063,1,0.33941511
3392,0,0.339376584
2176,0,0.339364279
1813,0,0.339304259
6569,0,0.339254652
6503,0,0.339226415
4980,0,0.339051225
2659,1,0.339029361
5961,1,0.33889296
808,0,0.338853962
5608,0,0.3388323
4202,0,0.338646916
2758,1,0.33859211
7854,1,0.338520647
1405,1,0.338450716
4635,1,0.33833933
5680,0,0.338280223
9049,0,0.338218311
6213,0,0.338168091
1733,0,0.338086051
3708,0,0.337979865
812,0,0.337940147
8454,1,0.337866668
3905,0,0.337472607
5856,1,0.337413691
9616,1,0.337210015
6015,1,0.337093277
3716,1,0.337015827
9313,0,0.336955475
2974,1,0.336933825
3564,0,0.336684387
820,0,0.336672707
3610,0,0.336430953
1747,1,0.33626034
4105,1,0.336154253
5065,0,0.336128606
4611,0,0.336052778
2635,1,0.335879875
3364,0,0.33580207
7742,0,0.335767031
7965,0,0.335401283
332,0,0.33534487
8103,0,0.335311791
9767,0,0.334881236
9857,1,0.33479609
809,0,0.334750431
4019,0,0.334711728
7003,0,0.334575762
5508,1,0.334286623
6538,0,0.334030701
3411,0,0.333919911
9918,1,0.333856801
8870,0,0.33376772
6626,0,0.33356192
1304,1,0.333473107
7583,0,0.333460272
9214,0,0.333373237
6190,0,0.333210153
3382,0,0.333203986
9626,1,0.333152669
1550,1,0.33311661
8565,0,0.333077114
5854,1,0.333040491
1113,0,0.332953291
5313,0,0.332701917
3347,0,0.33255079
1128,0,0.332537707
8608,0,0.332475247
9178,0,0.332461217
3422,0,0.332365504
1854,0,0.332348063
4637,0,0.332326667
3791,1,0.332307512
9769,1,0.332253353
3204,0,0.332242444
1737,0,0.332131288
1893,0,0.33211106
3444,1,0.331773637
9337,0,0.331740548
2801,0,0.331705339
1930,0,0.331610996
721,1,0.331609017
9583,0,0.331590687
6139,1,0.331505787
2925,0,0.331497212
2990,1,0.331433666
6482,0,0.331119526
7982,0,0.330795407
6768,0,0.330748878
3682,1,0.330528305
9246,0,0.330508151
5420,1,0.330477544
7842,1,0.330440237
4271,0,0.330292816
5012,1,0.330238366
6248,0,0.330217609
1937,0,0.330145252
535,0,0.330074016
4435,0,0.329910435
5068,1,0.329900811
8915,0,0.329825131
3306,0,0.329705862
5117,0,0.329562239
1223,0,0.329484524
6980,0,0.329440683
168,0,0.329101026
1486,1,0.328910946
1759,0,0.328859557
7886,0,0.328708394
7985,0,0.328644896
3278,0,0.328558103
8511,1,0.328385163
980,0,0.328254007
4357,0,0.328230316
4739,1,0.327804657
7355,0,0.327761726
3003,0,0.327583166
1641,0,0.32744549
7036,0,0.327434161
3520,1,0.3272962
1603,1,0.327260755
9507,0,0.32723283
8990,0,0.327078323
230,0,0.327040032
2600,0,0.326886343
1063,1,0.326834471
5582,0,0.326670341
8715,0,0.326567606
4026,0,0.326557518
2505,0,0.326477611
4150,0,0.32645582
3739,0,0.326441846
4865,1,0.326400177
1613,1,0.326082496
3,1,0.326059828
334,1,0.326018228
9138,0,0.325918177
548,0,0.325851896
6431,0,0.325799672
9387,0,0.325727603
4968,1,0.325588645
5768,0,0.325431033
2427,0,0.325365553
7777,0,0.325217711
584,0,0.325141066
1277,1,0.325024738
8579,0,0.324988293
2079,1,0.324967335
1979,0,0.324674096
4981,1,0.324584711
7836,0,0.324343263
2510,1,0.324315348
998,0,0.324067176
8319,0,0.323632057
7721,0,0.323597107
8705,0,0.32354959
6442,0,0.323370862
3713,0,0.323256142
9262,0,0.323118223
6347,1,0.323045676
4839,0,0.323037833
8491,1,0.322391095
4275,1,0.322376569
2021,0,0.322274198
1469,1,0.32223843
1542,0,0.32214013
5029,1,0.321974756
6374,0,0.321877367
6364,0,0.321531326
7784,1,0.321497382
562,0,0.321239177
7979,0,0.321169772
4481,0,0.321158031
8313,0,0.320962039
5449,1,0.320853437
3480,0,0.320820232
4948,0,0.320710895
9417,0,0.320613559
2479,0,0.320485607
6826,0,0.320395246
1427,0,0.320319473
9079,1,0.320275326
9044,0,0.320206105
3574,0,0.320053518
729,0,0.320042474
3888,0,0.319983933
1971,0,0.319775506
9396,0,0.319774212
8403,1,0.319710871
9800,1,0.319587995
7646,0,0.319567904
6650,0,0.319411456
1147,0,0.319222385
641,1,0.319199596
6583,0,0.31911837
9252,0,0.31869865
7271,0,0.318697397
4573,0,0.318412702
3694,1,0.318295656
3104,0,0.318226152
6178,1,0.318012433
419,0,0.318000482
1175,1,0.317911375
6600,1,0.317838519
8559,0,0.317833325
1969,0,0.317726857
29,0,0.317693238
5025,1,0.317669609
6700,0,0.317386458
5064,0,0.317371265
7178,0,0.317325575
6172,0,0.317253612
4632,0,0.317065418
6151,1,0.317040481
9285,0,0.317009316
6402,0,0.316959754
706,1,0.3167715
2104,0,0.316710071
9699,0,0.316650475
3993,0,0.316480562
2687,0,0.316456088
8125,1,0.316426552
2260,0,0.316345264
9759,0,0.316133831
1521,1,0.316121596
9296,0,0.315933963
4935,0,0.31573468
4240,0,0.315614102
3186,1,0.315551963
8781,1,0.315526975
8609,0,0.315439621
4389,0,0.315268962
9532,0,0.315005747
6201,0,0.314939231
5821,0,0.314925246
7507,1,0.314913395
9052,0,0.314910225
440,0,0.314789854
7610,0,0.314712606
9237,0,0.314676915
876,0,0.314657845
4474,0,0.314557762
4337,1,0.314529735
8495,0,0.314481015
4251,0,0.314432892
7471,0,0.313987227
6923,0,0.313956726
2715,0,0.313885782
5709,0,0.313879806
5850,0,0.313731105
3211,0,0.313678855
8411,0,0.313656429
8215,0,0.313614897
2410,0,0.31356422
6189,1,0.313312582
4027,1,0.313251237
5281,1,0.313150189
4243,1,0.313079131
7529,0,0.313011657
2746,0,0.31293011
8564,1,0.312799104
4549,1,0.312796526
9368,1,0.312723485
4167,1,0.312654577
8956,1,0.312610926
484,0,0.312533296
2892,0,0.312516415
6381,1,0.312499223
8566,1,0.312391523
3571,1,0.312120144
4608,1,0.312058328
1504,1,0.311654101
6540,1,0.311593833
1331,0,0.311587163
8782,0,0.31152889
8382,0,0.311450619
1180,0,0.311442393
2099,1,0.311297422
4006,1,0.311250949
6752,1,0.311231419
9525,0,0.310986888
144,1,0.310783031
9191,0,0.310719271
8123,1,0.310708568
7888,0,0.310700401
437,0,0.310686645
1503,0,0.310596891
7579,0,0.310554722
4558,0,0.310524515
8081,0,0.310421013
6329,0,0.310354757
7918,0,0.310322823
5640,0,0.310322272
9010,0,0.310319152
9656,0,0.310233931
5681,1,0.309961803
4678,1,0.309928363
4915,0,0.309821337
3343,0,0.309642653
4096,0,0.309548699
2966,0,0.309526573
2302,0,0.309393726
9934,0,0.309246609
9953,0,0.309233835
7873,0,0.309175636
5536,1,0.309165609
9898,0,0.309105403
9747,0,0.308799478
7298,0,0.308586917
9156,0,0.308492316
2816,0,0.30848411
1072,0,0.308369177
7393,0,0.308317073
3697,0,0.308063026
3152,0,0.308002119
7932,0,0.307960109
1609,0,0.307835529
6993,1,0.307829461
5054,0,0.307779547
246,1,0.307774273
4642,0,0.307709831
187,0,0.30767191
239,1,0.307602641
6243,0,0.307538402
365,0,0.307320712
9593,0,0.307054877
5564,0,0.307053821
8479,0,0.306953933
806,1,0.306868837
3981,0,0.306830409
3369,0,0.306812158
5893,0,0.306799934
1109,0,0.306745929
1913,1,0.306743072
8586,1,0.306715154
4356,0,0.3066816
8184,0,0.306640366
4829,0,0.306504916
8462,0,0.306401309
8285,0,0.306396471
4679,0,0.306224775
364,0,0.306115842
6693,0,0.306045019
5192,0,0.306019245
7415,0,0.30600761
8359,1,0.30594169
802,0,0.305780909
4551,0,0.305696258
8229,0,0.30560475
1700,0,0.305416896
1942,0,0.305372965
8896,0,0.305268212
7803,0,0.305258838
2518,0,0.304871017
6713,0,0.304815814
5782,0,0.304745626
3273,1,0.304740986
3209,0,0.30467083
5622,0,0.30436703
89,1,0.304012629
2967,1,0.303933592
2187,1,0.303931208
8890,0,0.303846926
8095,0,0.303796215
1043,1,0.30376936
4349,0,0.303758947
9176,0,0.303752359
6795,0,0.303534838
4842,1,0.303468682
182,0,0.303274277
4278,0,0.302879899
8464,1,0.302749942
5296,0,0.302725748
7657,0,0.302713116
5285,0,0.302399809
3818,1,0.302297223
1119,0,0.302244378
292,0,0.302142586
2387,0,0.302084584
9922,0,0.301789015
3839,1,0.301701553
6185,1,0.301688523
4757,1,0.301546063
1899,1,0.301481657
110,1,0.301462303
9181,0,0.301383032
4859,0,0.301226936
5967,0,0.301018689
7191,0,0.300931373
3786,0,0.300899325
7876,0,0.300871792
3327,1,0.300632284
9266,1,0.300464967
9304,0,0.300365886
6210,1,0.3003363
3913,0,0.300245653
9813,0,0.300180048
1434,0,0.300121469
6397,0,0.300111983
9686,0,0.300090768
4054,0,0.299898629
3782,0,0.299835702
1732,0,0.29981403
5409,0,0.299648114
1806,0,0.299632232
8038,0,0.299589925
1965,1,0.299536162
4200,0,0.29925202
2708,0,0.299201092
4283,0,0.299105515
9721,0,0.299091887
8758,0,0.299004712
7106,0,0.298925859
4695,0,0.29879618
9257,0,0.298749988
8802,1,0.298717929
9687,0,0.298682361
2983,0,0.298522277
500,1,0.29851806
6771,0,0.298501164
3562,0,0.298491046
2879,0,0.298472021
9057,1,0.298431494
1262,0,0.298218264
3492,0,0.298065313
8510,0,0.298051709
299,0,0.297939963
52,0,0.297936322
6435,0,0.297910824
6052,0,0.297786179
944,0,0.297773356
8547,0,0.297736805
2080,0,0.297729899
2153,1,0.29769714
357,0,0.297598857
8984,0,0.297577085
3311,0,0.297551787
2898,0,0.297450617
965,1,0.297383968
9809,0,0.297344085
3690,0,0.297288373
2655,1,0.297248274
4563,0,0.296750861
7262,0,0.296748868
178,0,0.296638904
478,0,0.296568027
2405,1,0.296336079
7975,1,0.295779785
654,1,0.295730893
5629,0,0.295707886
9729,1,0.295700498
3013,0,0.295577184
6113,0,0.295478542
9463,0,0.295476985
5527,0,0.295459317
8188,0,0.295457872
540,1,0.295397254
8821,0,0.29528208
9810,1,0.295230664
1776,0,0.29519643
3535,0,0.295126524
8740,0,0.295098955
4011,0,0.294640391
2981,0,0.294589731
6377,1,0.294547777
6804,1,0.294516113
1167,0,0.294480063
3823,0,0.294309285
7399,1,0.293997892
6703,1,0.293994863
3618,1,0.293807031
7182,1,0.293727701
9535,0,0.293595812
8582,0,0.293533789
191,1,0.293440039
8,1,0.29332809
6164,0,0.293304279
3770,0,0.293225885
8061,1,0.29317437
3602,1,0.293087188
7110,0,0.293008539
1279,0,0.292920546
8451,0,0.292871357
7188,0,0.29286862
6115,1,0.292844428
5525,0,0.292763028
2722,1,0.292749011
2533,0,0.292713684
6794,1,0.29267746
1336,1,0.292568159
7688,1,0.292545007
4599,0,0.292400783
3193,0,0.292335554
8764,1,0.292250214
6652,0,0.292055327
7465,1,0.292049912
2085,1,0.291991076
7050,1,0.291978805
2445,0,0.291869671
9015,0,0.291858784
2042,0,0.291830433
3468,0,0.291765058
2534,0,0.291664439
3644,0,0.291655094
7588,0,0.291557331
6876,1,0.291549156
9894,0,0.291541894
4672,1,0.291523635
4201,0,0.291496433
5083,1,0.291450789
5102,0,0.291274307
4083,1,0.291265609
4655,1,0.291161639
7576,0,0.291077085
912,0,0.291067128
3348,0,0.291045212
712,0,0.290993564
7309,1,0.290837935
5044,0,0.290834284
7424,0,0.290811744
3792,0,0.290728925
5950,1,0.29057387
1801,0,0.290318029
6636,0,0.290309905
2511,0,0.290306598
821,0,0.290263115
4914,1,0.29014958
102,0,0.290122579
3717,0,0.290003379
4216,1,0.289999488
8108,0,0.289991326
1111,1,0.28986274
3502,0,0.289439796
2994,0,0.289089281
4727,0,0.28905749
1546,0,0.289016653
9324,1,0.289008644
754,0,0.288976909
9632,0,0.288929052
1288,0,0.288700454
1000,0,0.288690586
1402,0,0.2886596
5594,1,0.288559585
6777,0,0.288468773
4690,1,0.28838096
5861,0,0.288337548
6860,0,0.288328055
1591,0,0.288274882
4472,1,0.287893355
6081,1,0.287848169
2440,1,0.287693686
7176,0,0.287560076
7902,0,0.287526917
8372,1,0.28752205
57,0,0.287465226
9267,0,0.287435852
1589,0,0.28736089
2248,0,0.287301786
5226,0,0.287131739
4451,0,0.287129425
339,1,0.287041217
7104,1,0.28679949
2961,0,0.286777015
3077,0,0.286740305
3742,1,0.286545835
3747,1,0.286516811
5755,0,0.286516336
8575,0,0.286505192
938,0,0.286469774
5667,1,0.286437433
3009,0,0.286406659
1173,0,0.286403624
5398,0,0.286396381
3803,0,0.286361237
5913,0,0.286318411
9306,0,0.286308599
2965,0,0.286300152
6965,1,0.286233984
9499,0,0.286197506
2249,0,0.286165415
4518,0,0.286152845
724,0,0.28609419
5477,1,0.286071279
3305,0,0.286058696
8499,0,0.285942641
8333,0,0.285929097
7537,1,0.285850408
1863,1,0.28570479
2740,0,0.285697282
6016,0,0.285596779
8546,0,0.285566631
4594,0,0.285484588
1729,0,0.285463481
693,0,0.285377382
1370,1,0.285336164
2999,0,0.285311672
1749,1,0.28526226
9170,0,0.28523516
8944,0,0.285147752
848,0,0.285036242
8760,0,0.284963596
6988,0,0.284890287
9260,0,0.28488444
2989,1,0.284861165
5896,0,0.284842278
4253,0,0.284842277
217,0,0.284633924
5265,1,0.284420353
2790,1,0.284335961
3892,0,0.284214827
3799,0,0.284116294
3616,1,0.284068722
6727,1,0.283799395
4714,0,0.283764032
7426,1,0.283678988
6123,1,0.283671125
1902,0,0.28351483
4697,0,0.283359356
6313,0,0.283316779
8480,0,0.283302734
4503,1,0.283223528
8368,0,0.282981603
